Time                    	P    	T                      	Hu                    	Ws   	Wd                    	Long.      	Lat.            	Alt    	Geopot       	MRI       	RI     	Dewp.	Virt. Temp    	Rs   	Elevation	Azimuth    	Range  	D       
[sec]                   	[hPa]	[?C]                   	[%]                   	[m/s]	[?]                   	[?]        	[?]             	[m]    	[m]          	          	       	[?C] 	[?C]          	[m/s]	[?]      	[?]        	[m]    	[kg/m3] 
421                     	668.0	1.9                    	60                    	11.7 	229                   	-113.962212	46.860821       	1000989	999999       	999999.000	191.445	-5.0 	2.5           	-    	89.9     	086        	1000001	0.846325
422                     	667.6	1.8                    	60                    	11.9 	229                   	-113.962119	46.860880       	1000989	999999       	999999.000	191.369	-5.1 	2.5           	-    	89.9     	085        	1000001	0.845945
423                     	667.2	1.8                    	60                    	12.0 	229                   	-113.962027	46.860938       	1000989	999999       	999999.000	191.294	-5.1 	2.4           	-    	89.9     	085        	1000001	0.845565
424                     	666.8	1.7                    	60                    	12.2 	229                   	-113.961855	46.861030       	1000989	999999       	999999.000	191.218	-5.1 	2.4           	-    	89.9     	085        	1000001	0.845185
425                     	666.3	1.7                    	61                    	12.4 	229                   	-113.961662	46.861130       	1000989	999999       	999999.000	191.143	-5.1 	2.3           	-    	89.9     	085        	1000001	0.844806
426                     	665.9	1.6                    	61                    	12.6 	230                   	-113.961468	46.861230       	1000989	999999       	999999.000	191.067	-5.1 	2.3           	-    	89.9     	084        	1000001	0.844427
427                     	665.5	1.6                    	61                    	12.8 	230                   	-113.961275	46.861330       	1000989	999999       	999999.000	190.992	-5.1 	2.2           	-    	89.9     	084        	1000001	0.844048
428                     	665.1	1.5                    	61                    	13.0 	230                   	-113.961082	46.861430       	1000989	999999       	999999.000	190.917	-5.1 	2.2           	-    	89.9     	084        	1000001	0.843669
429                     	664.7	1.5                    	61                    	13.1 	230                   	-113.960888	46.861530       	1000989	999999       	999999.000	190.841	-5.1 	2.1           	-    	89.9     	083        	1000001	0.843290
430                     	664.3	1.4                    	61                    	13.3 	230                   	-113.960695	46.861630       	1000989	999999       	999999.000	190.765	-5.1 	2.1           	-    	89.9     	083        	1000001	0.842912
431                     	663.9	1.4                    	62                    	13.5 	230                   	-113.960502	46.861730       	1000989	999999       	999999.000	190.689	-5.2 	2.0           	-    	89.9     	083        	1000001	0.842534
432                     	663.4	1.3                    	62                    	13.8 	230                   	-113.960308	46.861830       	1000989	999999       	999999.000	190.613	-5.2 	2.0           	-    	89.9     	083        	1000002	0.842156
433                     	663.0	1.3                    	62                    	14.0 	230                   	-113.960115	46.861930       	1000989	999999       	999999.000	190.537	-5.2 	1.9           	-    	89.9     	082        	1000002	0.841778
434                     	662.6	1.2                    	62                    	14.2 	231                   	-113.959922	46.862030       	1000989	999999       	999999.000	190.460	-5.2 	1.9           	-    	89.9     	082        	1000002	0.841396
435                     	662.2	1.2                    	62                    	14.5 	231                   	-113.959728	46.862130       	1000989	999999       	999999.000	190.383	-5.2 	1.8           	-    	89.9     	082        	1000002	0.841011
436                     	661.8	1.2                    	62                    	14.7 	231                   	-113.959535	46.862230       	1000989	999999       	999999.000	190.305	-5.2 	1.8           	-    	89.9     	081        	1000002	0.840626
437                     	661.4	1.1                    	62                    	14.9 	231                   	-113.959342	46.862330       	1000989	999999       	999999.000	190.228	-5.2 	1.8           	-    	89.9     	081        	1000002	0.840242
438                     	661.0	1.1                    	63                    	15.2 	231                   	-113.959148	46.862430       	1000989	999999       	999999.000	190.151	-5.2 	1.7           	-    	89.9     	081        	1000002	0.839857
439                     	660.6	1.0                    	63                    	15.4 	231                   	-113.958955	46.862530       	1000989	999999       	999999.000	190.073	-5.3 	1.7           	-    	89.9     	081        	1000002	0.839473
440                     	660.1	1.0                    	63                    	15.6 	231                   	-113.958762	46.862630       	1000989	999999       	999999.000	189.996	-5.3 	1.6           	-    	89.9     	080        	1000002	0.839090
441                     	659.7	0.9                    	63                    	15.9 	231                   	-113.958568	46.862730       	1000989	999999       	999999.000	189.919	-5.3 	1.6           	-    	89.9     	080        	1000002	0.838706
442                     	659.3	0.9                    	63                    	16.1 	231                   	-113.958375	46.862830       	1000989	999999       	999999.000	189.841	-5.3 	1.5           	-    	89.9     	080        	1000002	0.838322
443                     	658.9	0.8                    	63                    	16.3 	231                   	-113.958182	46.862931       	1000989	999999       	999999.000	189.763	-5.3 	1.5           	-    	89.9     	080        	1000002	0.837939
444                     	658.5	0.8                    	63                    	16.5 	232                   	-113.957988	46.863031       	1000989	999999       	999999.000	189.685	-5.3 	1.4           	-    	89.9     	080        	1000002	0.837556
445                     	658.1	0.7                    	64                    	16.8 	232                   	-113.957795	46.863131       	1000989	999999       	999999.000	189.606	-5.4 	1.4           	-    	89.9     	079        	1000002	0.837173
446                     	657.7	0.7                    	64                    	17.0 	232                   	-113.957602	46.863231       	1000989	999999       	999999.000	189.528	-5.4 	1.3           	-    	89.9     	079        	1000002	0.836791
447                     	657.3	0.7                    	64                    	17.2 	232                   	-113.957408	46.863331       	1000989	999999       	999999.000	189.450	-5.4 	1.3           	-    	89.9     	079        	1000002	0.836411
448                     	656.9	0.6                    	64                    	17.5 	232                   	-113.957215	46.863431       	1000989	999999       	999999.000	189.374	-5.4 	1.3           	-    	89.9     	079        	1000002	0.836034
449                     	656.5	0.6                    	64                    	17.7 	232                   	-113.957022	46.863531       	1000989	999999       	999999.000	189.297	-5.4 	1.2           	-    	89.9     	078        	1000002	0.835658
450                     	656.0	0.5                    	64                    	17.9 	232                   	-113.956828	46.863631       	1000989	999999       	999999.000	189.220	-5.5 	1.2           	-    	89.9     	078        	1000002	0.835282
451                     	655.6	0.5                    	64                    	17.9 	232                   	-113.956635	46.863731       	1000989	999999       	999999.000	189.143	-5.5 	1.1           	-    	89.9     	078        	1000002	0.834906
452                     	655.2	0.4                    	64                    	17.9 	232                   	-113.956442	46.863831       	1000989	999999       	999999.000	189.067	-5.5 	1.1           	-    	89.9     	078        	1000002	0.834530
453                     	654.8	0.4                    	64                    	17.9 	232                   	-113.956248	46.863931       	1000989	999999       	999999.000	188.990	-5.5 	1.0           	-    	89.9     	078        	1000002	0.834155
454                     	654.4	0.3                    	65                    	17.9 	232                   	-113.956055	46.864031       	1000989	999999       	999999.000	188.914	-5.5 	1.0           	-    	89.8     	077        	1000002	0.833779
455                     	654.0	0.3                    	65                    	17.9 	232                   	-113.955862	46.864131       	1000989	999999       	999999.000	188.837	-5.6 	0.9           	-    	89.8     	077        	1000002	0.833404
456                     	653.6	0.2                    	65                    	17.9 	232                   	-113.955668	46.864231       	1000989	999999       	999999.000	188.763	-5.6 	0.9           	-    	89.8     	077        	1000002	0.833029
457                     	653.2	0.2                    	65                    	17.9 	232                   	-113.955475	46.864331       	1000989	999999       	999999.000	188.689	-5.6 	0.8           	-    	89.8     	077        	1000003	0.832654
458                     	652.8	0.1                    	65                    	17.9 	232                   	-113.955282	46.864431       	1000989	999999       	999999.000	188.616	-5.6 	0.8           	-    	89.8     	077        	1000003	0.832280
459                     	652.4	0.1                    	65                    	17.9 	232                   	-113.955088	46.864531       	1000989	999999       	999999.000	188.542	-5.6 	0.7           	-    	89.8     	077        	1000003	0.831905
460                     	652.0	0.0                    	66                    	17.9 	232                   	-113.954895	46.864631       	1000989	999999       	999999.000	188.468	-5.6 	0.7           	-    	89.8     	076        	1000003	0.831531
461                     	651.6	0.0                    	66                    	17.9 	232                   	-113.954702	46.864731       	1000989	999999       	999999.000	188.398	-5.6 	0.6           	-    	89.8     	076        	1000003	0.831171
462                     	651.2	-0.1                   	66                    	17.9 	232                   	-113.954508	46.864832       	1000989	999999       	999999.000	188.328	-5.6 	0.6           	-    	89.8     	076        	1000003	0.830812
463                     	650.8	-0.1                   	66                    	17.9 	232                   	-113.954315	46.864932       	1000989	999999       	999999.000	188.258	-5.7 	0.5           	-    	89.8     	076        	1000003	0.830454
464                     	650.4	-0.2                   	66                    	17.9 	232                   	-113.954122	46.865032       	1000989	999999       	999999.000	188.188	-5.7 	0.5           	-    	89.8     	076        	1000003	0.830095
465                     	650.0	-0.2                   	66                    	17.9 	232                   	-113.953928	46.865132       	1000989	999999       	999999.000	188.118	-5.7 	0.4           	-    	89.8     	076        	1000003	0.829737
466                     	649.5	-0.3                   	67                    	17.9 	232                   	-113.953735	46.865232       	1000989	999999       	999999.000	188.048	-5.7 	0.4           	-    	89.8     	075        	1000003	0.829379
467                     	649.1	-0.3                   	67                    	17.9 	232                   	-113.953542	46.865332       	1000989	999999       	999999.000	187.978	-5.7 	0.3           	-    	89.8     	075        	1000003	0.829021
468                     	648.7	-0.4                   	67                    	17.9 	232                   	-113.953348	46.865432       	1000989	999999       	999999.000	187.909	-5.7 	0.3           	-    	89.8     	075        	1000003	0.828663
469                     	648.3	-0.4                   	67                    	17.9 	232                   	-113.953155	46.865532       	1000989	999999       	999999.000	187.839	-5.7 	0.2           	-    	89.8     	075        	1000003	0.828305
470                     	647.9	-0.5                   	67                    	17.9 	232                   	-113.952962	46.865632       	1000989	999999       	999999.000	187.763	-5.8 	0.2           	-    	89.8     	075        	1000003	0.827948
471                     	647.5	-0.5                   	67                    	17.9 	232                   	-113.952768	46.865732       	1000989	999999       	999999.000	187.687	-5.8 	0.1           	-    	89.8     	075        	1000003	0.827590
472                     	647.1	-0.6                   	67                    	17.9 	232                   	-113.952575	46.865832       	1000989	999999       	999999.000	187.610	-5.9 	0.0           	-    	89.8     	074        	1000003	0.827233
473                     	646.7	-0.6                   	67                    	17.9 	232                   	-113.952382	46.865932       	1000989	999999       	999999.000	187.534	-5.9 	0.0           	-    	89.8     	074        	1000003	0.826876
474                     	646.3	-0.7                   	67                    	17.9 	232                   	-113.952188	46.866032       	1000989	999999       	999999.000	187.458	-6.0 	-0.1          	-    	89.8     	074        	1000003	0.826520
475                     	645.9	-0.7                   	67                    	17.9 	232                   	-113.951995	46.866132       	1000989	999999       	999999.000	187.381	-6.0 	-0.1          	-    	89.8     	074        	1000003	0.826163
476                     	645.5	-0.8                   	67                    	17.9 	232                   	-113.951802	46.866232       	1000989	999999       	999999.000	187.298	-6.0 	-0.2          	-    	89.8     	074        	1000003	0.825777
477                     	645.1	-0.8                   	67                    	17.9 	232                   	-113.951608	46.866332       	1000989	999999       	999999.000	187.210	-6.1 	-0.2          	-    	89.8     	074        	1000004	0.825369
478                     	644.7	-0.8                   	67                    	17.9 	232                   	-113.951415	46.866432       	1000989	999999       	999999.000	187.122	-6.1 	-0.2          	-    	89.8     	074        	1000004	0.824962
479                     	644.3	-0.9                   	67                    	17.9 	232                   	-113.951222	46.866532       	1000989	999999       	999999.000	187.034	-6.1 	-0.3          	-    	89.8     	073        	1000004	0.824554
480                     	643.9	-0.9                   	68                    	17.9 	232                   	-113.951028	46.866632       	1000989	999999       	999999.000	186.946	-6.1 	-0.3          	-    	89.8     	073        	1000004	0.824147
481                     	643.5	-1.0                   	68                    	17.9 	232                   	-113.950835	46.866733       	1000989	999999       	999999.000	186.858	-6.2 	-0.3          	-    	89.8     	073        	1000004	0.823740
482                     	643.1	-1.0                   	68                    	17.9 	232                   	-113.950642	46.866833       	1000989	999999       	999999.000	186.770	-6.2 	-0.4          	-    	89.8     	073        	1000004	0.823333
483                     	642.7	-1.0                   	67                    	17.9 	232                   	-113.950448	46.866933       	1000989	999999       	999999.000	186.675	-6.2 	-0.4          	-    	89.8     	073        	1000004	0.822926
484                     	642.3	-1.1                   	67                    	17.9 	232                   	-113.950255	46.867033       	1000989	999999       	999999.000	186.581	-6.3 	-0.4          	-    	89.8     	073        	1000004	0.822520
485                     	641.9	-1.1                   	67                    	17.9 	232                   	-113.950062	46.867133       	1000989	999999       	999999.000	186.486	-6.3 	-0.5          	-    	89.8     	073        	1000004	0.822114
486                     	641.5	-1.1                   	67                    	17.9 	232                   	-113.949868	46.867233       	1000989	999999       	999999.000	186.392	-6.4 	-0.5          	-    	89.8     	072        	1000004	0.821708
487                     	641.1	-1.2                   	67                    	17.9 	232                   	-113.949675	46.867333       	1000989	999999       	999999.000	186.297	-6.5 	-0.6          	-    	89.8     	072        	1000004	0.821302
488                     	640.7	-1.2                   	67                    	17.9 	232                   	-113.949482	46.867433       	1000989	999999       	999999.000	186.203	-6.5 	-0.6          	-    	89.8     	072        	1000004	0.820896
489                     	640.3	-1.2                   	67                    	17.9 	232                   	-113.949288	46.867533       	1000989	999999       	999999.000	186.108	-6.6 	-0.6          	-    	89.8     	072        	1000004	0.820491
490                     	639.9	-1.3                   	67                    	17.9 	232                   	-113.949095	46.867633       	1000989	999999       	999999.000	186.019	-6.6 	-0.7          	-    	89.8     	072        	1000004	0.820107
491                     	639.5	-1.3                   	67                    	17.9 	232                   	-113.948902	46.867733       	1000989	999999       	999999.000	185.934	-6.7 	-0.7          	-    	89.8     	072        	1000004	0.819742
492                     	639.1	-1.4                   	67                    	17.9 	232                   	-113.948708	46.867833       	1000989	999999       	999999.000	185.849	-6.7 	-0.8          	-    	89.8     	072        	1000004	0.819377
493                     	638.7	-1.4                   	67                    	17.9 	232                   	-113.948515	46.867933       	1000989	999999       	999999.000	185.764	-6.8 	-0.8          	-    	89.8     	072        	1000004	0.819013
494                     	638.3	-1.5                   	66                    	17.9 	232                   	-113.948322	46.868033       	1000989	999999       	999999.000	185.679	-6.9 	-0.9          	-    	89.8     	072        	1000004	0.818649
495                     	637.9	-1.5                   	66                    	17.9 	232                   	-113.948128	46.868133       	1000989	999999       	999999.000	185.594	-6.9 	-0.9          	-    	89.8     	071        	1000005	0.818285
496                     	637.5	-1.6                   	66                    	17.9 	232                   	-113.947935	46.868233       	1000989	999999       	999999.000	185.510	-7.0 	-1.0          	-    	89.8     	071        	1000005	0.817921
497                     	637.1	-1.6                   	66                    	17.9 	232                   	-113.947742	46.868333       	1000989	999999       	999999.000	185.430	-7.1 	-1.0          	-    	89.8     	071        	1000005	0.817557
498                     	636.7	-1.7                   	66                    	17.9 	232                   	-113.947548	46.868433       	1000989	999999       	999999.000	185.349	-7.1 	-1.1          	-    	89.8     	071        	1000005	0.817194
499                     	636.3	-1.7                   	66                    	17.9 	232                   	-113.947355	46.868533       	1000989	999999       	999999.000	185.269	-7.1 	-1.1          	-    	89.8     	071        	1000005	0.816830
500                     	635.9	-1.8                   	66                    	17.9 	232                   	-113.947162	46.868633       	1000989	999999       	999999.000	185.189	-7.2 	-1.2          	-    	89.8     	071        	1000005	0.816467
501                     	635.6	-1.8                   	66                    	17.9 	232                   	-113.946968	46.868734       	1000989	999999       	999999.000	185.109	-7.2 	-1.2          	-    	89.8     	071        	1000005	0.816104
502                     	635.2	-1.9                   	66                    	17.9 	232                   	-113.946775	46.868834       	1000989	999999       	999999.000	185.029	-7.3 	-1.3          	-    	89.8     	071        	1000005	0.815741
503                     	634.8	-1.9                   	66                    	17.9 	232                   	-113.946582	46.868934       	1000989	999999       	999999.000	184.949	-7.3 	-1.3          	-    	89.8     	071        	1000005	0.815379
504                     	634.4	-2.0                   	66                    	17.9 	232                   	-113.946388	46.869034       	1000989	999999       	999999.000	184.875	-7.4 	-1.4          	-    	89.8     	070        	1000005	0.815039
505                     	634.0	-2.0                   	66                    	17.9 	232                   	-113.946195	46.869134       	1000989	999999       	999999.000	184.800	-7.4 	-1.4          	-    	89.8     	070        	1000005	0.814700
506                     	633.6	-2.1                   	66                    	17.9 	232                   	-113.946002	46.869234       	1000989	999999       	999999.000	184.726	-7.5 	-1.5          	-    	89.8     	070        	1000005	0.814362
507                     	633.2	-2.1                   	66                    	17.9 	232                   	-113.945808	46.869334       	1000989	999999       	999999.000	184.652	-7.6 	-1.6          	-    	89.8     	070        	1000005	0.814024
508                     	632.8	-2.2                   	66                    	17.9 	232                   	-113.945615	46.869434       	1000989	999999       	999999.000	184.577	-7.6 	-1.6          	-    	89.8     	070        	1000005	0.813686
509                     	632.4	-2.2                   	66                    	17.9 	232                   	-113.945422	46.869534       	1000989	999999       	999999.000	184.503	-7.7 	-1.7          	-    	89.8     	070        	1000005	0.813348
510                     	632.0	-2.3                   	66                    	17.9 	232                   	-113.945228	46.869634       	1000989	999999       	999999.000	184.429	-7.7 	-1.7          	-    	89.8     	070        	1000005	0.813010
511                     	631.6	-2.3                   	66                    	17.9 	232                   	-113.945035	46.869734       	1000989	999999       	999999.000	184.355	-7.8 	-1.8          	-    	89.8     	070        	1000006	0.812673
512                     	631.2	-2.4                   	66                    	17.9 	232                   	-113.944842	46.869834       	1000989	999999       	999999.000	184.281	-7.8 	-1.9          	-    	89.8     	070        	1000006	0.812335
513                     	630.8	-2.5                   	66                    	17.9 	232                   	-113.944648	46.869934       	1000989	999999       	999999.000	184.207	-7.9 	-1.9          	-    	89.8     	070        	1000006	0.811998
514                     	630.4	-2.5                   	66                    	17.9 	232                   	-113.944455	46.870034       	1000989	999999       	999999.000	184.133	-7.9 	-2.0          	-    	89.8     	069        	1000006	0.811661
515                     	630.0	-2.6                   	66                    	17.9 	232                   	-113.944262	46.870134       	1000989	999999       	999999.000	184.059	-8.0 	-2.0          	-    	89.8     	069        	1000006	0.811325
516                     	629.6	-2.6                   	66                    	17.9 	232                   	-113.944068	46.870234       	1000989	999999       	999999.000	183.986	-8.1 	-2.1          	-    	89.8     	069        	1000006	0.810988
517                     	629.3	-2.7                   	66                    	17.9 	232                   	-113.943875	46.870334       	1000989	999999       	999999.000	183.912	-8.1 	-2.1          	-    	89.8     	069        	1000006	0.810652
518                     	628.9	-2.7                   	66                    	17.9 	232                   	-113.943682	46.870434       	1000989	999999       	999999.000	183.832	-8.2 	-2.2          	-    	89.8     	069        	1000006	0.810288
519                     	628.5	-2.8                   	66                    	17.9 	232                   	-113.943488	46.870534       	1000989	999999       	999999.000	183.751	-8.2 	-2.2          	-    	89.8     	069        	1000006	0.809920
520                     	628.1	-2.8                   	66                    	17.9 	232                   	-113.943295	46.870635       	1000989	999999       	999999.000	183.670	-8.2 	-2.3          	-    	89.8     	069        	1000006	0.809552
521                     	627.7	-2.9                   	66                    	17.9 	232                   	-113.943102	46.870735       	1000989	999999       	999999.000	183.589	-8.3 	-2.3          	-    	89.8     	069        	1000006	0.809184
522                     	627.3	-2.9                   	66                    	17.9 	232                   	-113.942908	46.870835       	1000989	999999       	999999.000	183.508	-8.3 	-2.4          	-    	89.8     	069        	1000006	0.808816
523                     	626.9	-3.0                   	66                    	17.9 	232                   	-113.942715	46.870935       	1000989	999999       	999999.000	183.426	-8.4 	-2.4          	-    	89.8     	069        	1000006	0.808449
524                     	626.5	-3.0                   	66                    	17.9 	232                   	-113.942522	46.871035       	1000989	999999       	999999.000	183.341	-8.4 	-2.5          	-    	89.8     	069        	1000006	0.808082
525                     	626.1	-3.1                   	66                    	17.9 	232                   	-113.942328	46.871135       	1000989	999999       	999999.000	183.256	-8.5 	-2.5          	-    	89.8     	069        	1000007	0.807715
526                     	625.7	-3.1                   	66                    	17.9 	232                   	-113.942135	46.871235       	1000989	999999       	999999.000	183.171	-8.6 	-2.6          	-    	89.8     	068        	1000007	0.807348
527                     	625.3	-3.1                   	66                    	17.9 	232                   	-113.941942	46.871335       	1000989	999999       	999999.000	183.086	-8.6 	-2.6          	-    	89.8     	068        	1000007	0.806981
528                     	625.0	-3.2                   	66                    	17.9 	232                   	-113.941748	46.871435       	1000989	999999       	999999.000	183.001	-8.7 	-2.7          	-    	89.8     	068        	1000007	0.806614
529                     	624.6	-3.2                   	66                    	17.9 	232                   	-113.941555	46.871535       	1000989	999999       	999999.000	182.917	-8.7 	-2.7          	-    	89.8     	068        	1000007	0.806248
530                     	624.2	-3.3                   	65                    	17.9 	232                   	-113.941362	46.871635       	1000989	999999       	999999.000	182.832	-8.8 	-2.8          	-    	89.8     	068        	1000007	0.805882
531                     	623.8	-3.3                   	65                    	18.0 	232                   	-113.941168	46.871735       	1000989	999999       	999999.000	182.747	-8.9 	-2.8          	-    	89.8     	068        	1000007	0.805515
532                     	623.4	-3.4                   	65                    	18.0 	232                   	-113.940975	46.871835       	1000989	999999       	999999.000	182.662	-8.9 	-2.9          	-    	89.8     	068        	1000007	0.805146
533                     	623.0	-3.4                   	65                    	18.0 	232                   	-113.940782	46.871935       	1000989	999999       	999999.000	182.576	-9.0 	-2.9          	-    	89.8     	068        	1000007	0.804777
534                     	622.6	-3.5                   	65                    	18.0 	232                   	-113.940588	46.872035       	1000989	999999       	999999.000	182.491	-9.0 	-3.0          	-    	89.8     	068        	1000007	0.804409
535                     	622.2	-3.5                   	65                    	18.1 	232                   	-113.940395	46.872135       	1000989	999999       	999999.000	182.406	-9.1 	-3.0          	-    	89.8     	068        	1000007	0.804041
536                     	621.9	-3.5                   	65                    	18.1 	232                   	-113.940202	46.872235       	1000989	999999       	999999.000	182.321	-9.1 	-3.0          	-    	89.8     	068        	1000007	0.803673
537                     	621.5	-3.6                   	65                    	18.1 	232                   	-113.940008	46.872335       	1000989	999999       	999999.000	182.229	-9.2 	-3.1          	-    	89.8     	068        	1000007	0.803305
538                     	621.1	-3.6                   	64                    	18.1 	232                   	-113.939815	46.872435       	1000989	999999       	999999.000	182.135	-9.3 	-3.1          	-    	89.8     	068        	1000007	0.802937
539                     	620.7	-3.7                   	64                    	18.1 	232                   	-113.939622	46.872536       	1000989	999999       	999999.000	182.042	-9.4 	-3.2          	-    	89.8     	067        	1000008	0.802570
540                     	620.3	-3.7                   	64                    	18.2 	232                   	-113.939428	46.872636       	1000989	999999       	999999.000	181.948	-9.5 	-3.2          	-    	89.7     	067        	1000008	0.802203
541                     	619.9	-3.8                   	64                    	18.2 	232                   	-113.939235	46.872736       	1000989	999999       	999999.000	181.855	-9.6 	-3.3          	-    	89.7     	067        	1000008	0.801836
542                     	619.5	-3.8                   	63                    	18.2 	232                   	-113.939042	46.872836       	1000989	999999       	999999.000	181.761	-9.7 	-3.3          	-    	89.7     	067        	1000008	0.801469
543                     	619.2	-3.9                   	63                    	18.2 	233                   	-113.938848	46.872936       	1000989	999999       	999999.000	181.668	-9.8 	-3.4          	-    	89.7     	067        	1000008	0.801102
544                     	618.8	-3.9                   	63                    	18.3 	233                   	-113.938655	46.873036       	1000989	999999       	999999.000	181.575	-9.9 	-3.4          	-    	89.7     	067        	1000008	0.800736
545                     	618.4	-3.9                   	63                    	18.3 	233                   	-113.938462	46.873136       	1000989	999999       	999999.000	181.480	-10.0	-3.5          	-    	89.7     	067        	1000008	0.800365
546                     	618.0	-4.0                   	63                    	18.3 	233                   	-113.938268	46.873236       	1000989	999999       	999999.000	181.378	-10.0	-3.5          	-    	89.7     	067        	1000008	0.799958
547                     	617.6	-4.0                   	62                    	18.3 	233                   	-113.938075	46.873336       	1000989	999999       	999999.000	181.275	-10.1	-3.5          	-    	89.7     	067        	1000008	0.799551
548                     	617.2	-4.0                   	62                    	18.4 	233                   	-113.937882	46.873436       	1000989	999999       	999999.000	181.173	-10.2	-3.6          	-    	89.7     	067        	1000008	0.799144
549                     	616.8	-4.1                   	62                    	18.4 	233                   	-113.937688	46.873536       	1000989	999999       	999999.000	181.070	-10.3	-3.6          	-    	89.7     	067        	1000008	0.798738
550                     	616.5	-4.1                   	61                    	18.4 	233                   	-113.937495	46.873636       	1000989	999999       	999999.000	180.967	-10.4	-3.6          	-    	89.7     	067        	1000008	0.798332
551                     	616.1	-4.1                   	61                    	18.4 	233                   	-113.937302	46.873736       	1000989	999999       	999999.000	180.862	-10.4	-3.7          	-    	89.7     	067        	1000009	0.797926
552                     	615.7	-4.2                   	61                    	18.5 	233                   	-113.937108	46.873836       	1000989	999999       	999999.000	180.757	-10.5	-3.7          	-    	89.7     	067        	1000009	0.797520
553                     	615.3	-4.2                   	61                    	18.5 	233                   	-113.936915	46.873936       	1000989	999999       	999999.000	180.653	-10.6	-3.7          	-    	89.7     	067        	1000009	0.797114
554                     	614.9	-4.2                   	60                    	18.5 	233                   	-113.936722	46.874036       	1000989	999999       	999999.000	180.548	-10.7	-3.8          	-    	89.7     	066        	1000009	0.796709
555                     	614.5	-4.2                   	60                    	18.5 	233                   	-113.936528	46.874136       	1000989	999999       	999999.000	180.444	-10.8	-3.8          	-    	89.7     	066        	1000009	0.796304
556                     	614.2	-4.3                   	60                    	18.5 	233                   	-113.936335	46.874236       	1000989	999999       	999999.000	180.340	-10.9	-3.8          	-    	89.7     	066        	1000009	0.795899
557                     	613.8	-4.3                   	59                    	18.5 	233                   	-113.936142	46.874336       	1000989	999999       	999999.000	180.235	-11.0	-3.9          	-    	89.7     	066        	1000009	0.795494
558                     	613.4	-4.3                   	59                    	18.6 	233                   	-113.935948	46.874437       	1000989	999999       	999999.000	180.131	-11.1	-3.9          	-    	89.7     	066        	1000009	0.795090
559                     	613.0	-4.4                   	59                    	18.6 	233                   	-113.935755	46.874537       	1000989	999999       	999999.000	180.030	-11.2	-3.9          	-    	89.7     	066        	1000009	0.794702
560                     	612.6	-4.4                   	59                    	18.6 	233                   	-113.935562	46.874637       	1000989	999999       	999999.000	179.930	-11.3	-4.0          	-    	89.7     	066        	1000009	0.794315
561                     	612.3	-4.4                   	58                    	18.6 	233                   	-113.935368	46.874737       	1000989	999999       	999999.000	179.830	-11.4	-4.0          	-    	89.7     	066        	1000009	0.793928
562                     	611.9	-4.5                   	58                    	18.6 	233                   	-113.935175	46.874837       	1000989	999999       	999999.000	179.730	-11.4	-4.1          	-    	89.7     	066        	1000009	0.793542
563                     	611.5	-4.5                   	58                    	18.6 	233                   	-113.934982	46.874937       	1000989	999999       	999999.000	179.629	-11.5	-4.1          	-    	89.7     	066        	1000010	0.793155
564                     	611.1	-4.6                   	58                    	18.6 	233                   	-113.934788	46.875037       	1000989	999999       	999999.000	179.535	-11.6	-4.1          	-    	89.7     	066        	1000010	0.792769
565                     	610.7	-4.6                   	57                    	18.7 	233                   	-113.934595	46.875137       	1000989	999999       	999999.000	179.441	-11.7	-4.2          	-    	89.7     	066        	1000010	0.792384
566                     	610.4	-4.6                   	57                    	18.7 	233                   	-113.934402	46.875237       	1000989	999999       	999999.000	179.347	-11.8	-4.2          	-    	89.7     	066        	1000010	0.791998
567                     	610.0	-4.7                   	57                    	18.7 	233                   	-113.934208	46.875337       	1000989	999999       	999999.000	179.253	-11.8	-4.3          	-    	89.7     	066        	1000010	0.791613
568                     	609.6	-4.7                   	57                    	18.7 	233                   	-113.934015	46.875437       	1000989	999999       	999999.000	179.159	-11.9	-4.3          	-    	89.7     	066        	1000010	0.791227
569                     	609.2	-4.7                   	57                    	18.7 	233                   	-113.933822	46.875537       	1000989	999999       	999999.000	179.065	-12.0	-4.3          	-    	89.7     	066        	1000010	0.790842
570                     	608.8	-4.8                   	57                    	18.7 	233                   	-113.933628	46.875637       	1000989	999999       	999999.000	178.971	-12.0	-4.4          	-    	89.7     	066        	1000010	0.790457
571                     	608.5	-4.8                   	56                    	18.7 	233                   	-113.933435	46.875737       	1000989	999999       	999999.000	178.878	-12.1	-4.4          	-    	89.7     	066        	1000010	0.790073
572                     	608.1	-4.9                   	56                    	18.7 	233                   	-113.933242	46.875837       	1000989	999999       	999999.000	178.788	-12.2	-4.5          	-    	89.7     	065        	1000010	0.789705
573                     	607.7	-4.9                   	56                    	18.7 	233                   	-113.933048	46.875937       	1000989	999999       	999999.000	178.703	-12.3	-4.5          	-    	89.7     	065        	1000010	0.789359
574                     	607.3	-5.0                   	56                    	18.7 	233                   	-113.932855	46.876037       	1000989	999999       	999999.000	178.618	-12.4	-4.6          	-    	89.7     	065        	1000011	0.789012
575                     	606.9	-5.0                   	56                    	18.7 	233                   	-113.932662	46.876137       	1000989	999999       	999999.000	178.533	-12.4	-4.6          	-    	89.7     	065        	1000011	0.788666
576                     	606.6	-5.1                   	55                    	18.7 	233                   	-113.932468	46.876237       	1000989	999999       	999999.000	178.448	-12.5	-4.7          	-    	89.7     	065        	1000011	0.788319
