Flight Information:
Launch Date:            	                       	Thursday, 20 June 2019	   	                        	Launch Time:    	           	17:59:34    	     	End of Ascent:	     	           	01:29:20
Station name:           	                       	                      	   	                        	Number of sonde:	           	17045985
Ground values:
Pressure:               	                       	897.7 hPa             	   	                        	Temperature:    	           	11.8 ?C     	     	Humidity:     	     	           	53 %
Wind Direction:         	                       	89 ?                  	   	                        	Wind Speed:     	           	2 m/s       	     	Cloud group:  	     	           	9////
Position:
Longitude:              	                       	-113.985 ?            	   	                        	Latitude:       	           	46.859 ?    	     	Altitude:     	     	           	984 m
Staff:
Company:                	                       	
Operator:               	                       	                      	   	                        	
Events:
Highest Point:          	                       	12.0 hPa              	   	                        	30403 m
Tropopauses:            	                       	1.: 367.0 hPa         	   	                        	2.: 99.6 hPa    	           	
Max Winds:              	                       	                      	   	                        	                	           	
Remarks:

Profile Data:
Time                    	P                      	T                     	Hu 	Ws                      	Wd              	Long.      	Lat.        	Alt  	Geopot        	Dewp.	Virt. Temp 	Rs      	D
[sec]                   	[hPa]                  	[?C]                  	[%]	[m/s]                   	[?]             	[?]        	[?]         	[m]  	[m]           	[?C] 	[?C]       	[m/s]   	[kg/m3]
687                     	514.9                  	-22.9                 	55 	6.0                     	301             	-113.929431	46.849011   	5317 	5313          	-28.8	-22.8      	5.9     	0.716858
688                     	514.5                  	-22.9                 	55 	6.0                     	300             	-113.929367	46.848984   	5322 	5319          	-28.8	-22.9      	5.9     	0.716418
689                     	514.0                  	-23.0                 	55 	6.1                     	300             	-113.929300	46.848959   	5329 	5325          	-28.9	-22.9      	6.2     	0.715979
690                     	513.6                  	-23.0                 	55 	6.1                     	300             	-113.929234	46.848933   	5335 	5331          	-28.9	-23.0      	6.3     	0.715539
691                     	513.2                  	-23.1                 	55 	6.1                     	300             	-113.929167	46.848908   	5341 	5337          	-29.0	-23.0      	6.3     	0.715072
692                     	512.7                  	-23.1                 	55 	6.1                     	300             	-113.929100	46.848882   	5348 	5344          	-29.0	-23.1      	6.3     	0.714608
693                     	512.3                  	-23.2                 	55 	6.1                     	300             	-113.929033	46.848857   	5354 	5350          	-29.1	-23.1      	6.3     	0.714164
694                     	511.9                  	-23.3                 	55 	6.1                     	300             	-113.928967	46.848831   	5360 	5356          	-29.1	-23.2      	6.3     	0.713720
695                     	511.4                  	-23.3                 	56 	6.1                     	300             	-113.928900	46.848806   	5366 	5363          	-29.2	-23.2      	6.3     	0.713277
696                     	511.0                  	-23.4                 	56 	6.1                     	300             	-113.928833	46.848780   	5373 	5369          	-29.2	-23.3      	6.3     	0.712834
697                     	510.5                  	-23.4                 	56 	6.1                     	300             	-113.928766	46.848755   	5379 	5375          	-29.3	-23.4      	6.3     	0.712391
698                     	510.1                  	-23.5                 	56 	6.1                     	300             	-113.928700	46.848729   	5385 	5381          	-29.3	-23.4      	6.3     	0.711948
699                     	509.7                  	-23.6                 	56 	6.1                     	300             	-113.928633	46.848704   	5392 	5388          	-29.4	-23.5      	6.3     	0.711505
700                     	509.2                  	-23.6                 	56 	6.1                     	300             	-113.928566	46.848678   	5398 	5394          	-29.4	-23.5      	6.3     	0.711062
701                     	508.8                  	-23.7                 	56 	6.1                     	300             	-113.928499	46.848653   	5404 	5400          	-29.5	-23.6      	6.3     	0.710620
702                     	508.4                  	-23.7                 	56 	6.1                     	300             	-113.928433	46.848627   	5411 	5407          	-29.5	-23.7      	6.3     	0.710178
703                     	507.9                  	-23.8                 	56 	6.1                     	300             	-113.928366	46.848602   	5417 	5413          	-29.6	-23.7      	6.3     	0.709736
704                     	507.5                  	-23.9                 	56 	6.1                     	300             	-113.928299	46.848576   	5423 	5419          	-29.6	-23.8      	6.3     	0.709294
705                     	507.0                  	-23.9                 	56 	6.1                     	300             	-113.928232	46.848551   	5429 	5425          	-29.7	-23.8      	6.3     	0.708852
706                     	506.6                  	-24.0                 	56 	6.1                     	300             	-113.928166	46.848525   	5436 	5432          	-29.7	-23.9      	6.3     	0.708395
707                     	506.2                  	-24.0                 	56 	6.1                     	300             	-113.928099	46.848500   	5442 	5438          	-29.8	-23.9      	6.3     	0.707937
708                     	505.7                  	-24.1                 	56 	6.1                     	300             	-113.928032	46.848474   	5448 	5444          	-29.8	-24.0      	6.3     	0.707479
709                     	505.3                  	-24.1                 	56 	6.1                     	300             	-113.927965	46.848449   	5455 	5451          	-29.9	-24.1      	6.3     	0.707020
710                     	504.9                  	-24.2                 	56 	6.1                     	300             	-113.927899	46.848423   	5461 	5457          	-29.9	-24.1      	6.3     	0.706562
711                     	504.4                  	-24.2                 	56 	6.0                     	300             	-113.927832	46.848398   	5467 	5463          	-29.9	-24.2      	6.3     	0.706104
712                     	504.0                  	-24.3                 	56 	6.0                     	300             	-113.927765	46.848372   	5473 	5469          	-30.0	-24.2      	6.3     	0.705647
713                     	503.6                  	-24.3                 	56 	5.9                     	300             	-113.927698	46.848347   	5480 	5476          	-30.0	-24.3      	6.3     	0.705190
714                     	503.1                  	-24.4                 	57 	5.8                     	300             	-113.927632	46.848321   	5486 	5482          	-30.0	-24.3      	6.3     	0.704733
715                     	502.7                  	-24.4                 	57 	5.8                     	299             	-113.927565	46.848296   	5492 	5488          	-30.0	-24.4      	6.3     	0.704289
716                     	502.3                  	-24.5                 	57 	5.7                     	299             	-113.927498	46.848270   	5499 	5495          	-30.1	-24.4      	6.3     	0.703845
717                     	501.9                  	-24.6                 	57 	5.6                     	299             	-113.927432	46.848245   	5505 	5501          	-30.1	-24.5      	6.3     	0.703401
718                     	501.4                  	-24.6                 	57 	5.6                     	299             	-113.927365	46.848219   	5511 	5507          	-30.1	-24.5      	6.3     	0.702958
719                     	501.0                  	-24.7                 	57 	5.5                     	299             	-113.927310	46.848200   	5517 	5513          	-30.1	-24.6      	5.9     	0.702509
720                     	500.6                  	-24.7                 	57 	5.5                     	299             	-113.927258	46.848181   	5523 	5519          	-30.1	-24.6      	5.9     	0.702056
721                     	500.2                  	-24.8                 	58 	5.4                     	298             	-113.927206	46.848163   	5529 	5525          	-30.2	-24.7      	5.9     	0.701632
722                     	499.8                  	-24.8                 	58 	5.3                     	298             	-113.927153	46.848145   	5535 	5531          	-30.2	-24.7      	5.9     	0.701208
723                     	499.4                  	-24.9                 	58 	5.3                     	298             	-113.927101	46.848126   	5541 	5536          	-30.2	-24.8      	5.9     	0.700785
724                     	499.0                  	-24.9                 	58 	5.2                     	298             	-113.927048	46.848108   	5546 	5542          	-30.2	-24.8      	5.9     	0.700362
725                     	498.6                  	-25.0                 	58 	5.2                     	298             	-113.926996	46.848089   	5552 	5548          	-30.3	-24.9      	5.9     	0.699939
726                     	498.2                  	-25.0                 	58 	5.1                     	298             	-113.926944	46.848071   	5558 	5554          	-30.3	-24.9      	5.9     	0.699517
727                     	497.8                  	-25.1                 	59 	5.0                     	297             	-113.926891	46.848052   	5564 	5560          	-30.3	-25.0      	5.9     	0.699094
728                     	497.4                  	-25.1                 	59 	5.0                     	297             	-113.926839	46.848034   	5570 	5566          	-30.3	-25.0      	5.9     	0.698671
729                     	497.0                  	-25.2                 	59 	4.9                     	297             	-113.926787	46.848016   	5576 	5571          	-30.3	-25.1      	5.9     	0.698249
730                     	496.6                  	-25.2                 	59 	4.9                     	297             	-113.926734	46.847997   	5581 	5577          	-30.4	-25.1      	5.9     	0.697826
731                     	496.2                  	-25.3                 	59 	4.8                     	297             	-113.926682	46.847979   	5587 	5583          	-30.4	-25.2      	5.9     	0.697405
732                     	495.8                  	-25.3                 	59 	4.8                     	297             	-113.926629	46.847960   	5593 	5589          	-30.4	-25.2      	5.9     	0.696991
733                     	495.4                  	-25.4                 	59 	4.8                     	297             	-113.926577	46.847942   	5599 	5595          	-30.4	-25.3      	5.9     	0.696581
734                     	495.0                  	-25.4                 	60 	4.8                     	297             	-113.926525	46.847923   	5605 	5601          	-30.5	-25.3      	5.9     	0.696171
735                     	494.6                  	-25.5                 	60 	4.7                     	297             	-113.926472	46.847905   	5611 	5606          	-30.5	-25.4      	5.9     	0.695761
736                     	494.2                  	-25.5                 	60 	4.7                     	297             	-113.926420	46.847887   	5617 	5612          	-30.5	-25.4      	5.9     	0.695352
737                     	493.8                  	-25.6                 	60 	4.7                     	297             	-113.926368	46.847868   	5622 	5618          	-30.6	-25.5      	5.9     	0.694943
738                     	493.4                  	-25.6                 	60 	4.7                     	297             	-113.926315	46.847850   	5628 	5624          	-30.6	-25.6      	5.9     	0.694534
739                     	493.0                  	-25.7                 	60 	4.6                     	297             	-113.926263	46.847831   	5634 	5630          	-30.6	-25.6      	5.9     	0.694125
740                     	492.6                  	-25.7                 	60 	4.6                     	297             	-113.926210	46.847813   	5640 	5636          	-30.6	-25.7      	5.9     	0.693716
741                     	492.2                  	-25.8                 	61 	4.6                     	297             	-113.926158	46.847795   	5646 	5642          	-30.7	-25.7      	5.9     	0.693307
742                     	491.8                  	-25.8                 	61 	4.6                     	297             	-113.926106	46.847776   	5652 	5647          	-30.7	-25.8      	5.9     	0.692899
743                     	491.4                  	-25.9                 	61 	4.5                     	297             	-113.926053	46.847758   	5658 	5653          	-30.7	-25.8      	5.9     	0.692491
744                     	491.0                  	-25.9                 	61 	4.5                     	298             	-113.926001	46.847739   	5663 	5659          	-30.8	-25.9      	5.9     	0.692083
745                     	490.6                  	-26.0                 	61 	4.5                     	298             	-113.925949	46.847721   	5669 	5665          	-30.8	-25.9      	5.9     	0.691678
746                     	490.2                  	-26.1                 	61 	4.5                     	298             	-113.925896	46.847702   	5675 	5671          	-30.8	-26.0      	5.9     	0.691276
747                     	489.8                  	-26.1                 	61 	4.4                     	298             	-113.925844	46.847684   	5681 	5677          	-30.8	-26.0      	5.9     	0.690874
748                     	489.4                  	-26.2                 	62 	4.4                     	298             	-113.925792	46.847666   	5687 	5682          	-30.9	-26.1      	5.9     	0.690473
749                     	489.0                  	-26.2                 	62 	4.4                     	298             	-113.925739	46.847647   	5693 	5688          	-30.9	-26.2      	5.9     	0.690071
750                     	488.6                  	-26.3                 	62 	4.4                     	298             	-113.925685	46.847635   	5699 	5694          	-30.9	-26.2      	5.9     	0.689670
751                     	488.2                  	-26.3                 	62 	4.3                     	297             	-113.925630	46.847629   	5704 	5700          	-31.0	-26.3      	5.9     	0.689266
752                     	487.8                  	-26.4                 	62 	4.3                     	297             	-113.925574	46.847623   	5710 	5706          	-31.0	-26.3      	5.9     	0.688862
753                     	487.4                  	-26.4                 	62 	4.3                     	296             	-113.925519	46.847617   	5716 	5712          	-31.0	-26.4      	5.9     	0.688459
754                     	487.1                  	-26.5                 	63 	4.3                     	295             	-113.925463	46.847611   	5722 	5718          	-31.1	-26.4      	5.9     	0.688055
755                     	486.7                  	-26.6                 	63 	4.3                     	295             	-113.925408	46.847605   	5728 	5723          	-31.1	-26.5      	5.9     	0.687652
756                     	486.3                  	-26.6                 	63 	4.2                     	294             	-113.925352	46.847598   	5734 	5729          	-31.1	-26.6      	5.9     	0.687249
757                     	485.9                  	-26.7                 	63 	4.2                     	293             	-113.925297	46.847592   	5740 	5735          	-31.1	-26.6      	5.9     	0.686846
758                     	485.5                  	-26.7                 	63 	4.2                     	293             	-113.925241	46.847586   	5746 	5741          	-31.2	-26.7      	5.9     	0.686443
759                     	485.1                  	-26.8                 	63 	4.2                     	292             	-113.925186	46.847580   	5751 	5747          	-31.2	-26.7      	5.9     	0.686019
760                     	484.7                  	-26.8                 	64 	4.2                     	291             	-113.925130	46.847574   	5757 	5753          	-31.2	-26.8      	5.9     	0.685591
761                     	484.3                  	-26.9                 	64 	4.2                     	291             	-113.925075	46.847568   	5763 	5759          	-31.2	-26.8      	5.9     	0.685163
762                     	483.9                  	-26.9                 	64 	4.2                     	290             	-113.925019	46.847561   	5769 	5765          	-31.2	-26.9      	5.9     	0.684736
763                     	483.5                  	-27.0                 	64 	4.1                     	289             	-113.924964	46.847555   	5775 	5770          	-31.3	-26.9      	5.9     	0.684308
764                     	483.1                  	-27.0                 	64 	4.1                     	289             	-113.924908	46.847549   	5781 	5776          	-31.4	-26.9      	5.9     	0.683880
765                     	482.7                  	-27.1                 	64 	4.1                     	288             	-113.924853	46.847543   	5787 	5782          	-31.4	-27.0      	5.9     	0.683453
766                     	482.3                  	-27.1                 	63 	4.1                     	287             	-113.924797	46.847537   	5793 	5788          	-31.5	-27.0      	5.9     	0.683026
767                     	481.9                  	-27.2                 	63 	4.1                     	287             	-113.924742	46.847531   	5799 	5794          	-31.6	-27.1      	5.9     	0.682599
768                     	481.5                  	-27.2                 	63 	4.1                     	286             	-113.924686	46.847525   	5804 	5800          	-31.7	-27.1      	5.9     	0.682172
769                     	481.1                  	-27.2                 	63 	4.1                     	285             	-113.924631	46.847518   	5810 	5806          	-31.7	-27.2      	5.9     	0.681745
770                     	480.7                  	-27.3                 	63 	4.1                     	284             	-113.924575	46.847512   	5816 	5812          	-31.8	-27.2      	5.9     	0.681319
771                     	480.4                  	-27.3                 	63 	4.1                     	283             	-113.924520	46.847506   	5822 	5817          	-31.9	-27.3      	5.9     	0.680893
772                     	480.0                  	-27.4                 	62 	4.2                     	282             	-113.924464	46.847500   	5828 	5823          	-31.9	-27.3      	5.9     	0.680435
773                     	479.6                  	-27.4                 	62 	4.2                     	281             	-113.924409	46.847494   	5834 	5829          	-32.0	-27.3      	5.9     	0.679971
774                     	479.2                  	-27.4                 	62 	4.3                     	280             	-113.924353	46.847488   	5840 	5835          	-32.0	-27.4      	5.9     	0.679507
775                     	478.8                  	-27.5                 	62 	4.4                     	279             	-113.924298	46.847481   	5846 	5841          	-32.1	-27.4      	5.9     	0.679042
776                     	478.4                  	-27.5                 	62 	4.5                     	278             	-113.924242	46.847475   	5851 	5847          	-32.2	-27.4      	5.9     	0.678578
777                     	478.0                  	-27.5                 	61 	4.5                     	277             	-113.924187	46.847469   	5857 	5853          	-32.3	-27.5      	5.9     	0.678114
778                     	477.6                  	-27.6                 	61 	4.6                     	276             	-113.924131	46.847463   	5863 	5859          	-32.4	-27.5      	5.9     	0.677650
779                     	477.2                  	-27.6                 	60 	4.7                     	275             	-113.924072	46.847458   	5869 	5864          	-32.5	-27.5      	5.9     	0.677187
780                     	476.8                  	-27.6                 	60 	4.7                     	274             	-113.923985	46.847464   	5875 	5870          	-32.6	-27.6      	5.9     	0.676724
781                     	476.4                  	-27.7                 	59 	4.8                     	273             	-113.923898	46.847470   	5881 	5876          	-32.7	-27.6      	5.9     	0.676257
782                     	476.1                  	-27.7                 	59 	4.9                     	272             	-113.923811	46.847476   	5887 	5882          	-32.8	-27.6      	5.9     	0.675792
783                     	475.7                  	-27.7                 	59 	4.9                     	271             	-113.923724	46.847481   	5893 	5888          	-32.9	-27.7      	5.9     	0.675326
784                     	475.3                  	-27.8                 	58 	4.9                     	271             	-113.923637	46.847487   	5899 	5894          	-33.0	-27.7      	5.9     	0.674861
785                     	474.9                  	-27.8                 	58 	5.0                     	270             	-113.923550	46.847493   	5905 	5900          	-33.1	-27.7      	5.9     	0.674406
786                     	474.5                  	-27.8                 	57 	5.1                     	269             	-113.923463	46.847499   	5911 	5906          	-33.2	-27.8      	5.9     	0.673961
787                     	474.1                  	-27.9                 	57 	5.2                     	268             	-113.923376	46.847505   	5917 	5912          	-33.3	-27.8      	5.9     	0.673515
788                     	473.7                  	-27.9                 	56 	5.2                     	267             	-113.923289	46.847510   	5922 	5918          	-33.4	-27.9      	5.9     	0.673070
789                     	473.3                  	-28.0                 	56 	5.3                     	267             	-113.923202	46.847516   	5928 	5924          	-33.5	-27.9      	5.9     	0.672625
790                     	472.9                  	-28.0                 	56 	5.4                     	266             	-113.923115	46.847522   	5934 	5929          	-33.6	-27.9      	5.9     	0.672180
791                     	472.5                  	-28.0                 	56 	5.5                     	266             	-113.923028	46.847528   	5940 	5935          	-33.6	-28.0      	5.9     	0.671736
792                     	472.2                  	-28.1                 	55 	5.6                     	266             	-113.922941	46.847534   	5946 	5941          	-33.7	-28.0      	5.9     	0.671292
793                     	471.8                  	-28.1                 	55 	5.6                     	266             	-113.922855	46.847539   	5952 	5947          	-33.8	-28.1      	5.9     	0.670847
794                     	471.4                  	-28.2                 	55 	5.7                     	266             	-113.922768	46.847545   	5958 	5953          	-33.8	-28.1      	5.9     	0.670403
795                     	471.0                  	-28.2                 	55 	5.8                     	265             	-113.922681	46.847551   	5964 	5959          	-33.9	-28.1      	5.9     	0.669960
796                     	470.6                  	-28.2                 	55 	5.9                     	265             	-113.922594	46.847557   	5970 	5965          	-34.0	-28.2      	5.9     	0.669516
797                     	470.2                  	-28.3                 	55 	6.0                     	265             	-113.922507	46.847563   	5976 	5971          	-34.0	-28.2      	5.9     	0.669073
798                     	469.8                  	-28.3                 	54 	6.1                     	265             	-113.922420	46.847568   	5982 	5977          	-34.1	-28.3      	5.9     	0.668634
799                     	469.4                  	-28.4                 	54 	6.2                     	265             	-113.922333	46.847574   	5988 	5983          	-34.2	-28.3      	5.9     	0.668202
800                     	469.1                  	-28.4                 	54 	6.3                     	265             	-113.922246	46.847580   	5993 	5989          	-34.2	-28.4      	5.9     	0.667771
801                     	468.7                  	-28.5                 	54 	6.4                     	265             	-113.922159	46.847586   	5999 	5994          	-34.3	-28.4      	5.9     	0.667340
802                     	468.3                  	-28.5                 	54 	6.4                     	265             	-113.922072	46.847592   	6005 	6000          	-34.4	-28.4      	5.9     	0.666910
803                     	467.9                  	-28.5                 	54 	6.5                     	265             	-113.921985	46.847597   	6011 	6006          	-34.4	-28.5      	5.9     	0.666480
804                     	467.5                  	-28.6                 	54 	6.6                     	265             	-113.921898	46.847603   	6017 	6012          	-34.5	-28.5      	5.9     	0.666050
805                     	467.1                  	-28.6                 	54 	6.7                     	265             	-113.921811	46.847609   	6023 	6018          	-34.5	-28.6      	5.9     	0.665618
806                     	466.7                  	-28.7                 	54 	6.8                     	264             	-113.921724	46.847615   	6029 	6024          	-34.5	-28.6      	5.9     	0.665187
807                     	466.3                  	-28.7                 	54 	6.9                     	264             	-113.921637	46.847621   	6035 	6030          	-34.5	-28.7      	5.9     	0.664756
808                     	466.0                  	-28.8                 	55 	7.0                     	264             	-113.921550	46.847626   	6041 	6036          	-34.5	-28.7      	5.9     	0.664325
809                     	465.6                  	-28.8                 	55 	7.1                     	264             	-113.921463	46.847632   	6047 	6042          	-34.5	-28.8      	5.9     	0.663894
810                     	465.2                  	-28.8                 	55 	7.1                     	264             	-113.921361	46.847650   	6053 	6048          	-34.5	-28.8      	6.0     	0.663464
811                     	464.8                  	-28.9                 	55 	7.2                     	264             	-113.921255	46.847670   	6059 	6054          	-34.5	-28.8      	6.0     	0.663020
812                     	464.4                  	-28.9                 	55 	7.3                     	263             	-113.921150	46.847690   	6065 	6060          	-34.5	-28.9      	6.0     	0.662530
813                     	464.0                  	-28.9                 	56 	7.3                     	263             	-113.921044	46.847710   	6071 	6066          	-34.5	-28.9      	6.0     	0.662040
814                     	463.6                  	-29.0                 	56 	7.4                     	263             	-113.920938	46.847730   	6077 	6072          	-34.5	-28.9      	6.0     	0.661550
815                     	463.2                  	-29.0                 	56 	7.5                     	262             	-113.920832	46.847750   	6083 	6078          	-34.5	-28.9      	6.0     	0.661061
816                     	462.8                  	-29.0                 	56 	7.5                     	262             	-113.920726	46.847770   	6089 	6084          	-34.5	-29.0      	6.0     	0.660572
817                     	462.5                  	-29.0                 	56 	7.6                     	262             	-113.920621	46.847790   	6095 	6090          	-34.4	-29.0      	6.0     	0.660082
818                     	462.1                  	-29.1                 	57 	7.7                     	261             	-113.920515	46.847810   	6101 	6096          	-34.4	-29.0      	6.0     	0.659594
819                     	461.7                  	-29.1                 	57 	7.7                     	261             	-113.920409	46.847830   	6107 	6102          	-34.4	-29.0      	6.0     	0.659105
820                     	461.3                  	-29.1                 	57 	7.8                     	261             	-113.920303	46.847850   	6113 	6108          	-34.4	-29.1      	6.0     	0.658617
821                     	460.9                  	-29.1                 	58 	7.9                     	260             	-113.920197	46.847871   	6119 	6114          	-34.3	-29.1      	6.0     	0.658130
822                     	460.5                  	-29.2                 	58 	7.9                     	260             	-113.920092	46.847891   	6125 	6120          	-34.3	-29.1      	6.0     	0.657643
823                     	460.1                  	-29.2                 	58 	8.0                     	260             	-113.919986	46.847911   	6131 	6126          	-34.3	-29.1      	6.0     	0.657156
824                     	459.7                  	-29.2                 	59 	8.1                     	259             	-113.919880	46.847931   	6137 	6132          	-34.3	-29.2      	6.0     	0.656669
825                     	459.3                  	-29.2                 	59 	8.1                     	259             	-113.919774	46.847951   	6143 	6138          	-34.2	-29.2      	6.0     	0.656195
826                     	459.0                  	-29.3                 	59 	8.2                     	259             	-113.919668	46.847971   	6149 	6144          	-34.2	-29.2      	6.0     	0.655734
827                     	458.6                  	-29.3                 	60 	8.3                     	259             	-113.919563	46.847991   	6155 	6150          	-34.2	-29.3      	6.0     	0.655273
828                     	458.2                  	-29.3                 	60 	8.3                     	258             	-113.919457	46.848011   	6161 	6156          	-34.2	-29.3      	6.0     	0.654812
829                     	457.8                  	-29.4                 	60 	8.4                     	258             	-113.919351	46.848031   	6167 	6162          	-34.2	-29.3      	6.0     	0.654352
830                     	457.4                  	-29.4                 	61 	8.5                     	258             	-113.919245	46.848051   	6174 	6168          	-34.2	-29.4      	6.0     	0.653892
831                     	457.0                  	-29.4                 	61 	8.5                     	257             	-113.919139	46.848071   	6180 	6174          	-34.2	-29.4      	6.0     	0.653432
832                     	456.6                  	-29.5                 	61 	8.5                     	257             	-113.919034	46.848092   	6186 	6180          	-34.2	-29.4      	6.0     	0.652972
833                     	456.3                  	-29.5                 	61 	8.5                     	256             	-113.918928	46.848112   	6192 	6186          	-34.2	-29.5      	6.0     	0.652513
834                     	455.9                  	-29.6                 	61 	8.5                     	256             	-113.918822	46.848132   	6198 	6192          	-34.2	-29.5      	6.0     	0.652054
835                     	455.5                  	-29.6                 	61 	8.5                     	255             	-113.918716	46.848152   	6204 	6198          	-34.2	-29.5      	6.0     	0.651595
836                     	455.1                  	-29.6                 	61 	8.5                     	255             	-113.918610	46.848172   	6210 	6204          	-34.3	-29.6      	6.0     	0.651137
837                     	454.7                  	-29.7                 	61 	8.5                     	254             	-113.918505	46.848192   	6216 	6210          	-34.3	-29.6      	6.0     	0.650678
838                     	454.3                  	-29.7                 	62 	8.5                     	254             	-113.918399	46.848212   	6222 	6216          	-34.3	-29.6      	6.0     	0.650220
839                     	453.9                  	-29.7                 	62 	8.5                     	253             	-113.918293	46.848232   	6228 	6223          	-34.3	-29.7      	6.0     	0.649785
840                     	453.6                  	-29.8                 	62 	8.5                     	253             	-113.918187	46.848252   	6234 	6229          	-34.3	-29.7      	6.0     	0.649358
841                     	453.2                  	-29.8                 	62 	8.5                     	252             	-113.918081	46.848272   	6240 	6235          	-34.4	-29.8      	6.0     	0.648915
842                     	452.8                  	-29.9                 	62 	8.5                     	252             	-113.917975	46.848295   	6246 	6241          	-34.4	-29.8      	6.1     	0.648474
843                     	452.4                  	-29.9                 	62 	8.5                     	251             	-113.917868	46.848331   	6252 	6247          	-34.4	-29.9      	6.3     	0.648032
844                     	452.0                  	-30.0                 	62 	8.5                     	251             	-113.917761	46.848368   	6259 	6253          	-34.5	-29.9      	6.3     	0.647591
845                     	451.6                  	-30.0                 	62 	8.6                     	250             	-113.917654	46.848404   	6265 	6259          	-34.5	-30.0      	6.3     	0.647150
846                     	451.2                  	-30.1                 	62 	8.6                     	250             	-113.917547	46.848440   	6271 	6266          	-34.6	-30.0      	6.3     	0.646709
847                     	450.8                  	-30.1                 	62 	8.6                     	249             	-113.917440	46.848476   	6277 	6272          	-34.6	-30.0      	6.3     	0.646262
848                     	450.4                  	-30.1                 	62 	8.6                     	249             	-113.917333	46.848513   	6284 	6278          	-34.7	-30.1      	6.3     	0.645815
849                     	450.0                  	-30.2                 	62 	8.6                     	248             	-113.917226	46.848549   	6290 	6284          	-34.7	-30.1      	6.3     	0.645368
850                     	449.6                  	-30.2                 	62 	8.6                     	248             	-113.917119	46.848585   	6296 	6291          	-34.8	-30.2      	6.3     	0.644922
851                     	449.2                  	-30.3                 	61 	8.7                     	248             	-113.917012	46.848621   	6302 	6297          	-34.9	-30.2      	6.3     	0.644476
852                     	448.8                  	-30.3                 	61 	8.7                     	247             	-113.916905	46.848658   	6309 	6303          	-34.9	-30.3      	6.3     	0.644032
853                     	448.4                  	-30.4                 	61 	8.7                     	247             	-113.916798	46.848694   	6315 	6309          	-35.0	-30.3      	6.3     	0.643594
854                     	448.0                  	-30.4                 	61 	8.7                     	247             	-113.916691	46.848730   	6321 	6316          	-35.0	-30.4      	6.3     	0.643156
855                     	447.7                  	-30.5                 	61 	8.8                     	247             	-113.916584	46.848766   	6327 	6322          	-35.1	-30.4      	6.3     	0.642719
856                     	447.3                  	-30.5                 	61 	8.8                     	246             	-113.916477	46.848803   	6334 	6328          	-35.1	-30.5      	6.3     	0.642281
857                     	446.9                  	-30.6                 	61 	8.8                     	246             	-113.916370	46.848839   	6340 	6334          	-35.2	-30.5      	6.3     	0.641845
858                     	446.5                  	-30.6                 	61 	8.9                     	246             	-113.916263	46.848875   	6346 	6341          	-35.3	-30.6      	6.3     	0.641408
859                     	446.1                  	-30.7                 	61 	8.9                     	246             	-113.916156	46.848911   	6353 	6347          	-35.4	-30.6      	6.3     	0.640971
860                     	445.7                  	-30.7                 	60 	8.9                     	246             	-113.916049	46.848948   	6359 	6353          	-35.4	-30.7      	6.3     	0.640535
861                     	445.3                  	-30.8                 	60 	9.0                     	245             	-113.915942	46.848984   	6365 	6359          	-35.5	-30.7      	6.3     	0.640099
862                     	444.9                  	-30.8                 	60 	9.0                     	245             	-113.915835	46.849020   	6371 	6366          	-35.6	-30.8      	6.3     	0.639663
863                     	444.5                  	-30.9                 	60 	9.0                     	245             	-113.915727	46.849056   	6378 	6372          	-35.7	-30.8      	6.3     	0.639227
864                     	444.1                  	-30.9                 	60 	9.0                     	245             	-113.915620	46.849092   	6384 	6378          	-35.7	-30.9      	6.3     	0.638792
865                     	443.7                  	-31.0                 	59 	9.1                     	245             	-113.915513	46.849129   	6390 	6384          	-35.8	-30.9      	6.3     	0.638357
866                     	443.3                  	-31.0                 	59 	9.1                     	244             	-113.915406	46.849165   	6396 	6391          	-35.9	-31.0      	6.3     	0.637933
867                     	442.9                  	-31.1                 	59 	9.1                     	244             	-113.915299	46.849201   	6403 	6397          	-36.0	-31.0      	6.3     	0.637515
868                     	442.6                  	-31.1                 	59 	9.2                     	244             	-113.915192	46.849237   	6409 	6403          	-36.0	-31.1      	6.3     	0.637096
869                     	442.2                  	-31.2                 	59 	9.2                     	244             	-113.915085	46.849274   	6415 	6410          	-36.1	-31.1      	6.3     	0.636678
870                     	441.8                  	-31.2                 	59 	9.2                     	244             	-113.914978	46.849310   	6421 	6416          	-36.2	-31.2      	6.3     	0.636260
871                     	441.4                  	-31.3                 	58 	9.3                     	243             	-113.914871	46.849346   	6428 	6422          	-36.3	-31.2      	6.3     	0.635831
872                     	441.0                  	-31.3                 	58 	9.3                     	243             	-113.914764	46.849382   	6434 	6428          	-36.3	-31.3      	6.3     	0.635403
873                     	440.6                  	-31.4                 	58 	9.3                     	243             	-113.914657	46.849420   	6440 	6435          	-36.4	-31.3      	6.3     	0.634975
874                     	440.2                  	-31.4                 	58 	9.3                     	242             	-113.914547	46.849470   	6447 	6441          	-36.5	-31.4      	6.5     	0.634547
875                     	439.8                  	-31.5                 	58 	9.4                     	242             	-113.914438	46.849521   	6453 	6448          	-36.6	-31.5      	6.5     	0.634120
876                     	439.4                  	-31.6                 	58 	9.4                     	242             	-113.914328	46.849571   	6460 	6454          	-36.6	-31.5      	6.5     	0.633692
877                     	439.0                  	-31.6                 	58 	9.4                     	241             	-113.914219	46.849622   	6466 	6460          	-36.7	-31.6      	6.5     	0.633255
