Profile Data:
Time                    	UTC Time               	P                  	T    	 	Hu           	Ws   	Wd 	Geopot	Dewp.
[sec]                   	[HH:mm:ss]             	[hPa]              	[°C] 	 	[%]          	[m/s]	[°]	[m]   	[°C]
1572                    	16:59:03               	373.3              	-25.4	 	20           	17.0 	257	8029  	-40.4
1574                    	16:59:05               	372.9              	-25.4	 	20           	17.0 	257	8037  	-40.6
1576                    	16:59:07               	372.5              	-25.5	 	20           	17.1 	257	8044  	-40.8
1578                    	16:59:09               	372.1              	-25.5	 	19           	17.0 	257	8052  	-41.0
1580                    	16:59:11               	371.7              	-25.6	 	19           	17.0 	257	8059  	-41.2
1582                    	16:59:13               	371.3              	-25.7	 	19           	17.0 	257	8067  	-41.3
1584                    	16:59:15               	370.9              	-25.7	 	19           	16.9 	257	8074  	-41.4
1586                    	16:59:17               	370.5              	-25.8	 	18           	16.9 	257	8082  	-41.5
1588                    	16:59:19               	370.2              	-25.9	 	18           	16.9 	257	8089  	-41.6
1590                    	16:59:21               	369.8              	-25.9	 	18           	16.9 	257	8097  	-41.7
1592                    	16:59:23               	369.4              	-26.0	 	18           	16.8 	257	8104  	-41.7
1594                    	16:59:25               	369.0              	-26.0	 	18           	16.8 	257	8112  	-41.7
1596                    	16:59:27               	368.6              	-26.1	 	18           	16.8 	257	8119  	-41.8
1598                    	16:59:29               	368.3              	-26.1	 	18           	16.8 	258	8127  	-41.8
1600                    	16:59:31               	367.9              	-26.2	 	18           	16.7 	258	8134  	-41.9
1602                    	16:59:33               	367.5              	-26.3	 	18           	16.7 	258	8141  	-42.0
1604                    	16:59:35               	367.1              	-26.3	 	18           	16.7 	258	8149  	-42.1
1606                    	16:59:37               	366.7              	-26.4	 	18           	16.7 	258	8156  	-42.2
1608                    	16:59:39               	366.3              	-26.5	 	18           	16.7 	258	8164  	-42.2
1610                    	16:59:41               	365.9              	-26.5	 	18           	16.6 	258	8172  	-42.3
1612                    	16:59:43               	365.5              	-26.6	 	18           	16.6 	258	8181  	-42.4
1614                    	16:59:45               	365.1              	-26.7	 	18           	16.5 	258	8189  	-42.4
1616                    	16:59:47               	364.7              	-26.7	 	18           	16.5 	258	8197  	-42.4
1618                    	16:59:49               	364.3              	-26.8	 	18           	16.5 	258	8205  	-42.5
1620                    	16:59:51               	363.9              	-26.9	 	18           	16.5 	258	8212  	-42.5
1622                    	16:59:53               	363.6              	-27.0	 	19           	16.4 	258	8219  	-42.5
1624                    	16:59:55               	363.2              	-27.0	 	19           	16.4 	258	8226  	-42.5
1626                    	16:59:57               	362.9              	-27.1	 	19           	16.3 	259	8233  	-42.5
1628                    	16:59:59               	362.5              	-27.2	 	19           	16.3 	259	8240  	-42.5
1630                    	17:00:01               	362.2              	-27.2	 	19           	16.3 	259	8247  	-42.5
1632                    	17:00:03               	361.9              	-27.3	 	19           	16.3 	259	8253  	-42.5
1634                    	17:00:05               	361.6              	-27.3	 	19           	16.3 	260	8259  	-42.5
1636                    	17:00:07               	361.3              	-27.3	 	19           	16.3 	260	8265  	-42.5
1638                    	17:00:09               	361.0              	-27.4	 	19           	16.4 	260	8271  	-42.5
1640                    	17:00:11               	360.7              	-27.4	 	19           	16.3 	260	8277  	-42.6
1642                    	17:00:13               	360.3              	-27.5	 	19           	16.4 	260	8283  	-42.7
1644                    	17:00:15               	360.0              	-27.5	 	19           	16.4 	260	8289  	-42.7
1646                    	17:00:17               	359.7              	-27.6	 	19           	16.4 	260	8296  	-42.8
1648                    	17:00:19               	359.4              	-27.6	 	19           	16.5 	260	8302  	-42.8
1650                    	17:00:21               	359.1              	-27.7	 	19           	16.5 	260	8308  	-42.9
1652                    	17:00:23               	358.8              	-27.7	 	19           	16.5 	260	8314  	-42.9
1654                    	17:00:25               	358.5              	-27.8	 	19           	16.5 	260	8320  	-43.0
1656                    	17:00:27               	358.2              	-27.8	 	19           	16.5 	259	8326  	-43.0
1658                    	17:00:29               	357.9              	-27.9	 	19           	16.5 	259	8332  	-43.2
1660                    	17:00:31               	357.6              	-27.9	 	19           	16.6 	260	8339  	-43.3
1662                    	17:00:33               	357.3              	-28.0	 	19           	16.6 	260	8345  	-43.4
1664                    	17:00:35               	357.0              	-28.0	 	18           	16.7 	260	8351  	-43.5
1666                    	17:00:37               	356.7              	-28.0	 	18           	16.7 	260	8357  	-43.6
1668                    	17:00:39               	356.4              	-28.0	 	18           	16.8 	260	8363  	-43.7
1670                    	17:00:41               	356.1              	-28.1	 	18           	16.8 	260	8368  	-43.8
1672                    	17:00:43               	355.8              	-28.1	 	18           	16.9 	260	8374  	-44.0
1674                    	17:00:45               	355.5              	-28.1	 	17           	16.9 	260	8380  	-44.1
1676                    	17:00:47               	355.3              	-28.1	 	17           	17.0 	260	8385  	-44.2
1678                    	17:00:49               	355.0              	-28.1	 	17           	17.0 	260	8390  	-44.3
1680                    	17:00:51               	354.8              	-28.1	 	17           	17.1 	260	8395  	-44.4
1682                    	17:00:53               	354.5              	-28.2	 	17           	17.1 	260	8400  	-44.5
1684                    	17:00:55               	354.2              	-28.2	 	17           	17.1 	260	8406  	-44.4
1686                    	17:00:57               	354.0              	-28.2	 	17           	17.1 	260	8411  	-44.2
1688                    	17:00:59               	353.7              	-28.3	 	18           	17.2 	260	8416  	-43.9
1690                    	17:01:01               	353.5              	-28.3	 	19           	17.3 	260	8422  	-43.6
1692                    	17:01:03               	353.2              	-28.3	 	20           	17.3 	260	8427  	-43.2
1694                    	17:01:05               	352.9              	-28.4	 	21           	17.3 	259	8432  	-42.7
1696                    	17:01:07               	352.7              	-28.4	 	22           	17.3 	259	8438  	-42.1
1698                    	17:01:09               	352.4              	-28.4	 	24           	17.3 	259	8443  	-41.7
1700                    	17:01:11               	352.1              	-28.5	 	25           	17.3 	259	8449  	-41.3
1702                    	17:01:13               	351.8              	-28.5	 	26           	17.3 	259	8455  	-41.0
1704                    	17:01:15               	351.6              	-28.6	 	27           	17.2 	259	8460  	-40.7
1706                    	17:01:17               	351.3              	-28.6	 	28           	17.2 	259	8465  	-40.4
1708                    	17:01:19               	351.1              	-28.7	 	29           	17.1 	259	8471  	-40.2
1710                    	17:01:21               	350.8              	-28.7	 	29           	17.1 	259	8476  	-40.1
1712                    	17:01:23               	350.5              	-28.8	 	30           	17.0 	258	8481  	-39.9
1714                    	17:01:25               	350.3              	-28.8	 	31           	17.0 	258	8486  	-39.8
1716                    	17:01:27               	350.0              	-28.9	 	31           	16.9 	258	8492  	-39.7
1718                    	17:01:29               	349.8              	-29.0	 	32           	16.9 	258	8497  	-39.7
1720                    	17:01:31               	349.5              	-29.0	 	32           	16.9 	258	8502  	-39.6
1722                    	17:01:33               	349.3              	-29.0	 	32           	16.9 	258	8507  	-39.6
1724                    	17:01:35               	349.0              	-29.1	 	32           	16.9 	258	8513  	-39.5
1726                    	17:01:37               	348.7              	-29.1	 	33           	16.8 	258	8518  	-39.5
1728                    	17:01:39               	348.5              	-29.2	 	33           	16.8 	258	8524  	-39.5
1730                    	17:01:41               	348.2              	-29.2	 	33           	16.8 	258	8529  	-39.5
1732                    	17:01:43               	347.9              	-29.2	 	33           	16.7 	257	8535  	-39.5
1734                    	17:01:45               	347.7              	-29.3	 	33           	16.7 	257	8540  	-39.5
1736                    	17:01:47               	347.4              	-29.4	 	33           	16.6 	257	8545  	-39.6
1738                    	17:01:49               	347.2              	-29.4	 	33           	16.6 	257	8551  	-39.6
1740                    	17:01:51               	346.9              	-29.4	 	33           	16.5 	257	8556  	-39.7
1742                    	17:01:53               	346.6              	-29.5	 	33           	16.5 	257	8561  	-39.8
1744                    	17:01:55               	346.4              	-29.5	 	33           	16.4 	257	8566  	-39.8
1746                    	17:01:57               	346.1              	-29.6	 	33           	16.5 	257	8572  	-39.9
1748                    	17:01:59               	345.9              	-29.6	 	33           	16.5 	257	8577  	-39.9
1750                    	17:02:01               	345.6              	-29.7	 	33           	16.5 	257	8583  	-40.0
1752                    	17:02:03               	345.3              	-29.8	 	33           	16.5 	257	8588  	-40.1
1754                    	17:02:05               	345.1              	-29.8	 	33           	16.5 	257	8593  	-40.2
1756                    	17:02:07               	344.8              	-29.9	 	32           	16.5 	257	8598  	-40.3
1758                    	17:02:09               	344.6              	-29.9	 	32           	16.5 	257	8604  	-40.4
1760                    	17:02:11               	344.3              	-30.0	 	32           	16.5 	257	8609  	-40.5
1762                    	17:02:13               	344.0              	-30.0	 	32           	16.5 	257	8615  	-40.6
1764                    	17:02:15               	343.8              	-30.1	 	32           	16.5 	257	8620  	-40.6
1766                    	17:02:17               	343.5              	-30.1	 	32           	16.5 	257	8626  	-40.7
1768                    	17:02:19               	343.2              	-30.2	 	32           	16.5 	257	8631  	-40.7
1770                    	17:02:21               	343.0              	-30.2	 	32           	16.5 	257	8637  	-40.7
1772                    	17:02:23               	342.7              	-30.3	 	32           	16.5 	257	8642  	-40.8
1774                    	17:02:25               	342.4              	-30.4	 	32           	16.5 	257	8648  	-40.8
1776                    	17:02:27               	342.2              	-30.4	 	32           	16.5 	257	8653  	-40.9
1778                    	17:02:29               	341.9              	-30.5	 	32           	16.4 	257	8659  	-41.0
1780                    	17:02:31               	341.7              	-30.5	 	31           	16.4 	257	8664  	-41.1
1782                    	17:02:33               	341.4              	-30.5	 	31           	16.4 	257	8670  	-41.2
1784                    	17:02:35               	341.2              	-30.6	 	31           	16.4 	257	8675  	-41.3
1786                    	17:02:37               	340.9              	-30.6	 	31           	16.3 	257	8680  	-41.4
1788                    	17:02:39               	340.7              	-30.7	 	31           	16.3 	257	8685  	-41.5
1790                    	17:02:41               	340.4              	-30.7	 	30           	16.3 	257	8690  	-41.6
1792                    	17:02:43               	340.2              	-30.8	 	30           	16.3 	257	8695  	-41.8
1794                    	17:02:45               	339.9              	-30.9	 	30           	16.3 	258	8700  	-42.0
1796                    	17:02:47               	339.7              	-30.9	 	29           	16.3 	258	8705  	-42.2
1798                    	17:02:49               	339.4              	-30.9	 	28           	16.3 	258	8711  	-42.4
1800                    	17:02:51               	339.2              	-31.0	 	28           	16.3 	258	8716  	-42.6
1802                    	17:02:53               	338.9              	-31.0	 	27           	16.3 	258	8722  	-42.8
1804                    	17:02:55               	338.6              	-31.1	 	27           	16.3 	258	8728  	-43.0
1806                    	17:02:57               	338.3              	-31.2	 	26           	16.3 	258	8733  	-43.2
1808                    	17:02:59               	338.1              	-31.2	 	26           	16.3 	258	8739  	-43.4
1810                    	17:03:01               	337.8              	-31.3	 	26           	16.2 	258	8744  	-43.4
1812                    	17:03:03               	337.6              	-31.3	 	26           	16.3 	258	8750  	-43.5
1814                    	17:03:05               	337.3              	-31.3	 	26           	16.2 	258	8755  	-43.5
1816                    	17:03:07               	337.1              	-31.4	 	26           	16.2 	258	8761  	-43.6
1818                    	17:03:09               	336.8              	-31.4	 	26           	16.1 	258	8766  	-43.7
1820                    	17:03:11               	336.6              	-31.5	 	26           	16.1 	257	8771  	-43.7
1822                    	17:03:13               	336.3              	-31.5	 	26           	16.1 	257	8776  	-43.7
1824                    	17:03:15               	336.1              	-31.6	 	26           	16.0 	257	8781  	-43.7
1826                    	17:03:17               	335.9              	-31.6	 	26           	16.0 	257	8785  	-43.6
1828                    	17:03:19               	335.6              	-31.7	 	27           	16.0 	258	8790  	-43.5
1830                    	17:03:21               	335.4              	-31.7	 	27           	15.9 	258	8796  	-43.4
1832                    	17:03:23               	335.1              	-31.8	 	28           	15.9 	258	8801  	-43.3
1834                    	17:03:25               	334.9              	-31.8	 	28           	15.9 	258	8806  	-43.1
1836                    	17:03:27               	334.6              	-31.9	 	29           	15.9 	258	8812  	-43.1
1838                    	17:03:29               	334.4              	-31.9	 	29           	15.8 	258	8817  	-43.1
1840                    	17:03:31               	334.1              	-32.0	 	29           	15.8 	258	8822  	-43.0
1842                    	17:03:33               	333.9              	-32.0	 	29           	15.8 	258	8828  	-43.1
1844                    	17:03:35               	333.6              	-32.1	 	29           	15.8 	258	8833  	-43.1
1846                    	17:03:37               	333.3              	-32.1	 	29           	15.8 	258	8839  	-43.2
1848                    	17:03:39               	333.1              	-32.2	 	29           	15.8 	258	8845  	-43.2
1850                    	17:03:41               	332.8              	-32.2	 	29           	15.8 	258	8850  	-43.2
1852                    	17:03:43               	332.5              	-32.3	 	30           	15.8 	257	8856  	-43.2
1854                    	17:03:45               	332.2              	-32.4	 	30           	15.8 	257	8862  	-43.2
1856                    	17:03:47               	332.0              	-32.5	 	30           	15.8 	257	8867  	-43.2
1858                    	17:03:49               	331.7              	-32.5	 	31           	15.8 	257	8873  	-43.1
1860                    	17:03:51               	331.5              	-32.5	 	31           	15.8 	257	8879  	-43.1
1862                    	17:03:53               	331.2              	-32.6	 	31           	15.8 	257	8885  	-43.1
1864                    	17:03:55               	330.9              	-32.6	 	32           	15.8 	257	8891  	-43.0
1866                    	17:03:57               	330.6              	-32.7	 	32           	15.8 	257	8897  	-43.0
1868                    	17:03:59               	330.3              	-32.8	 	32           	15.7 	257	8903  	-42.9
1870                    	17:04:01               	330.0              	-32.8	 	33           	15.6 	257	8909  	-42.9
1872                    	17:04:03               	329.7              	-32.9	 	33           	15.6 	257	8915  	-42.8
1874                    	17:04:05               	329.5              	-32.9	 	34           	15.5 	257	8921  	-42.7
1876                    	17:04:07               	329.2              	-32.9	 	34           	15.5 	257	8927  	-42.6
1878                    	17:04:09               	328.9              	-33.0	 	35           	15.4 	257	8934  	-42.5
1880                    	17:04:11               	328.6              	-33.0	 	35           	15.4 	257	8940  	-42.4
1882                    	17:04:13               	328.3              	-33.1	 	35           	15.3 	257	8946  	-42.4
1884                    	17:04:15               	328.0              	-33.2	 	36           	15.2 	257	8952  	-42.4
1886                    	17:04:17               	327.8              	-33.3	 	36           	15.1 	257	8958  	-42.4
1888                    	17:04:19               	327.5              	-33.3	 	37           	15.1 	257	8963  	-42.3
1890                    	17:04:21               	327.2              	-33.4	 	37           	15.0 	257	8969  	-42.3
1892                    	17:04:23               	326.9              	-33.4	 	37           	15.0 	257	8975  	-42.3
1894                    	17:04:25               	326.6              	-33.5	 	38           	14.9 	257	8982  	-42.2
1896                    	17:04:27               	326.3              	-33.5	 	38           	14.9 	256	8988  	-42.2
1898                    	17:04:29               	326.1              	-33.6	 	39           	14.8 	256	8994  	-42.1
1900                    	17:04:31               	325.8              	-33.6	 	40           	14.7 	256	9000  	-41.9
1902                    	17:04:33               	325.5              	-33.7	 	40           	14.7 	256	9006  	-42.0
1904                    	17:04:35               	325.2              	-33.8	 	40           	14.7 	256	9012  	-41.9
1906                    	17:04:37               	325.0              	-33.8	 	41           	14.6 	256	9017  	-41.9
1908                    	17:04:39               	324.7              	-33.9	 	41           	14.6 	256	9023  	-41.8
1910                    	17:04:41               	324.4              	-33.9	 	42           	14.5 	255	9029  	-41.7
1912                    	17:04:43               	324.2              	-33.9	 	42           	14.5 	255	9034  	-41.6
1914                    	17:04:45               	323.9              	-34.0	 	43           	14.5 	255	9040  	-41.6
1916                    	17:04:47               	323.6              	-34.0	 	43           	14.5 	255	9046  	-41.6
1918                    	17:04:49               	323.4              	-34.1	 	43           	14.4 	255	9052  	-41.6
1920                    	17:04:51               	323.1              	-34.1	 	44           	14.4 	256	9058  	-41.6
1922                    	17:04:53               	322.8              	-34.2	 	44           	14.3 	256	9064  	-41.6
1924                    	17:04:55               	322.5              	-34.2	 	44           	14.3 	256	9070  	-41.6
1926                    	17:04:57               	322.3              	-34.2	 	44           	14.3 	256	9076  	-41.6
1928                    	17:04:59               	322.0              	-34.3	 	44           	14.3 	257	9081  	-41.6
1930                    	17:05:01               	321.7              	-34.3	 	44           	14.2 	257	9087  	-41.6
1932                    	17:05:03               	321.5              	-34.3	 	44           	14.2 	257	9093  	-41.6
1934                    	17:05:05               	321.2              	-34.4	 	44           	14.1 	257	9099  	-41.7
1936                    	17:05:07               	321.0              	-34.4	 	44           	14.1 	257	9104  	-41.7
1938                    	17:05:09               	320.7              	-34.4	 	44           	14.0 	258	9110  	-41.7
1940                    	17:05:11               	320.4              	-34.5	 	44           	14.0 	257	9116  	-41.8
1942                    	17:05:13               	320.2              	-34.5	 	44           	13.9 	257	9121  	-41.8
1944                    	17:05:15               	319.9              	-34.5	 	44           	13.9 	258	9127  	-41.9
1946                    	17:05:17               	319.7              	-34.6	 	44           	13.8 	258	9132  	-42.0
1948                    	17:05:19               	319.4              	-34.6	 	44           	13.7 	258	9137  	-42.0
1950                    	17:05:21               	319.2              	-34.7	 	43           	13.6 	258	9143  	-42.1
1952                    	17:05:23               	318.9              	-34.7	 	43           	13.5 	258	9149  	-42.2
1954                    	17:05:25               	318.7              	-34.7	 	43           	13.5 	258	9155  	-42.3
1956                    	17:05:27               	318.4              	-34.8	 	43           	13.4 	258	9161  	-42.4
1958                    	17:05:29               	318.1              	-34.8	 	42           	13.4 	258	9166  	-42.5
1960                    	17:05:31               	317.8              	-34.9	 	42           	13.3 	258	9172  	-42.5
1962                    	17:05:33               	317.6              	-34.9	 	42           	13.3 	258	9178  	-42.6
1964                    	17:05:35               	317.3              	-35.0	 	42           	13.2 	259	9184  	-42.7
1966                    	17:05:37               	317.1              	-35.0	 	42           	13.2 	259	9190  	-42.7
1968                    	17:05:39               	316.8              	-35.1	 	42           	13.2 	259	9195  	-42.8
1970                    	17:05:41               	316.5              	-35.1	 	42           	13.2 	259	9201  	-42.8
1972                    	17:05:43               	316.3              	-35.1	 	42           	13.3 	259	9207  	-42.9
1974                    	17:05:45               	316.0              	-35.2	 	42           	13.3 	259	9213  	-42.9
1976                    	17:05:47               	315.7              	-35.2	 	42           	13.3 	260	9219  	-43.0
1978                    	17:05:49               	315.5              	-35.3	 	42           	13.3 	260	9225  	-43.0
1980                    	17:05:51               	315.2              	-35.4	 	42           	13.3 	260	9231  	-43.1
1982                    	17:05:53               	314.9              	-35.4	 	42           	13.4 	260	9236  	-43.2
1984                    	17:05:55               	314.7              	-35.4	 	41           	13.4 	260	9242  	-43.3
1986                    	17:05:57               	314.4              	-35.5	 	41           	13.5 	261	9248  	-43.4
1988                    	17:05:59               	314.1              	-35.5	 	41           	13.6 	261	9254  	-43.5
1990                    	17:06:01               	313.9              	-35.6	 	40           	13.6 	261	9260  	-43.6
1992                    	17:06:03               	313.6              	-35.6	 	40           	13.6 	261	9266  	-43.8
1994                    	17:06:05               	313.3              	-35.6	 	39           	13.6 	261	9272  	-43.9
1996                    	17:06:07               	313.1              	-35.6	 	39           	13.7 	261	9278  	-44.0
1998                    	17:06:09               	312.8              	-35.6	 	38           	13.8 	261	9284  	-44.2
2000                    	17:06:11               	312.6              	-35.6	 	37           	13.8 	261	9289  	-44.4
2002                    	17:06:13               	312.3              	-35.6	 	36           	13.9 	261	9295  	-44.7
2004                    	17:06:15               	312.1              	-35.6	 	35           	13.9 	261	9300  	-44.9
2006                    	17:06:17               	311.8              	-35.6	 	34           	14.0 	261	9306  	-45.2
2008                    	17:06:19               	311.6              	-35.6	 	33           	14.0 	261	9311  	-45.4
2010                    	17:06:21               	311.3              	-35.6	 	32           	14.0 	261	9317  	-45.6
2012                    	17:06:23               	311.0              	-35.6	 	31           	14.1 	261	9323  	-45.7
2014                    	17:06:25               	310.8              	-35.5	 	31           	14.1 	261	9329  	-45.9
2016                    	17:06:27               	310.5              	-35.5	 	30           	14.2 	261	9336  	-46.0
2018                    	17:06:29               	310.2              	-35.5	 	30           	14.2 	261	9342  	-46.1
2020                    	17:06:31               	309.9              	-35.4	 	29           	14.2 	261	9348  	-46.3
2022                    	17:06:33               	309.7              	-35.4	 	28           	14.3 	261	9354  	-46.5
2024                    	17:06:35               	309.4              	-35.4	 	27           	14.3 	261	9359  	-46.8
2026                    	17:06:37               	309.2              	-35.4	 	26           	14.3 	261	9365  	-47.0
2028                    	17:06:39               	308.9              	-35.4	 	26           	14.3 	261	9371  	-47.2
2030                    	17:06:41               	308.6              	-35.3	 	25           	14.3 	260	9377  	-47.5
2032                    	17:06:43               	308.3              	-35.3	 	24           	14.3 	260	9383  	-47.7
2034                    	17:06:45               	308.1              	-35.3	 	23           	14.3 	260	9390  	-47.9
2036                    	17:06:47               	307.8              	-35.3	 	23           	14.2 	260	9396  	-48.1
2038                    	17:06:49               	307.5              	-35.3	 	22           	14.2 	259	9402  	-48.4
2040                    	17:06:51               	307.3              	-35.3	 	22           	14.2 	259	9408  	-48.6
2042                    	17:06:53               	307.0              	-35.3	 	21           	14.2 	259	9414  	-48.8
2044                    	17:06:55               	306.7              	-35.3	 	20           	14.1 	258	9420  	-49.1
2046                    	17:06:57               	306.5              	-35.3	 	20           	14.1 	258	9426  	-49.3
2048                    	17:06:59               	306.2              	-35.4	 	20           	14.1 	258	9432  	-49.5
2050                    	17:07:01               	305.9              	-35.4	 	19           	14.2 	258	9438  	-49.7
2052                    	17:07:03               	305.6              	-35.4	 	19           	14.3 	258	9445  	-49.9
2054                    	17:07:05               	305.4              	-35.4	 	18           	14.3 	257	9451  	-50.1
2056                    	17:07:07               	305.1              	-35.5	 	18           	14.3 	257	9458  	-50.3
2058                    	17:07:09               	304.8              	-35.5	 	17           	14.4 	257	9464  	-50.5
2060                    	17:07:11               	304.5              	-35.5	 	17           	14.5 	258	9471  	-50.8
2062                    	17:07:13               	304.2              	-35.6	 	16           	14.5 	258	9477  	-51.0
2064                    	17:07:15               	303.9              	-35.6	 	16           	14.6 	258	9484  	-51.3
2066                    	17:07:17               	303.7              	-35.6	 	16           	14.6 	258	9490  	-51.4
2068                    	17:07:19               	303.4              	-35.7	 	15           	14.6 	258	9496  	-51.6
2070                    	17:07:21               	303.1              	-35.7	 	15           	14.6 	258	9503  	-51.8
2072                    	17:07:23               	302.8              	-35.8	 	15           	14.6 	258	9509  	-52.0
2074                    	17:07:25               	302.5              	-35.8	 	15           	14.6 	259	9515  	-52.2
2076                    	17:07:27               	302.3              	-35.9	 	14           	14.6 	259	9522  	-52.3
2078                    	17:07:29               	302.0              	-35.9	 	14           	14.6 	259	9529  	-52.5
2080                    	17:07:31               	301.7              	-36.0	 	14           	14.6 	259	9535  	-52.7
2082                    	17:07:33               	301.4              	-36.0	 	14           	14.6 	259	9542  	-52.9
2084                    	17:07:35               	301.1              	-36.1	 	13           	14.5 	259	9549  	-53.1
2086                    	17:07:37               	300.8              	-36.1	 	13           	14.5 	259	9556  	-53.3
2088                    	17:07:39               	300.5              	-36.2	 	13           	14.5 	259	9562  	-53.5
2090                    	17:07:41               	300.2              	-36.2	 	13           	14.5 	259	9569  	-53.6
2092                    	17:07:43               	299.9              	-36.3	 	13           	14.5 	259	9575  	-53.8
2094                    	17:07:45               	299.7              	-36.3	 	12           	14.4 	259	9582  	-54.0
2096                    	17:07:47               	299.4              	-36.4	 	12           	14.4 	259	9589  	-54.2
2098                    	17:07:49               	299.1              	-36.5	 	12           	14.4 	259	9596  	-54.4
2100                    	17:07:51               	298.8              	-36.5	 	12           	14.3 	259	9603  	-54.5
2102                    	17:07:53               	298.4              	-36.6	 	12           	14.3 	259	9610  	-54.7
2104                    	17:07:55               	298.1              	-36.6	 	11           	14.2 	259	9617  	-54.9
2106                    	17:07:57               	297.8              	-36.7	 	11           	14.2 	259	9625  	-55.0
2108                    	17:07:59               	297.5              	-36.8	 	11           	14.2 	259	9632  	-55.2
2110                    	17:08:01               	297.2              	-36.8	 	11           	14.1 	259	9639  	-55.3
2112                    	17:08:03               	296.9              	-36.9	 	11           	14.1 	259	9646  	-55.5
2114                    	17:08:05               	296.6              	-37.0	 	11           	14.0 	259	9653  	-55.6
2116                    	17:08:07               	296.3              	-37.0	 	11           	14.0 	259	9660  	-55.8
2118                    	17:08:09               	296.0              	-37.1	 	10           	14.0 	259	9668  	-55.9
2120                    	17:08:11               	295.7              	-37.1	 	10           	14.0 	259	9675  	-56.0
2122                    	17:08:13               	295.4              	-37.2	 	10           	14.0 	259	9682  	-56.2
2124                    	17:08:15               	295.0              	-37.3	 	10           	14.0 	259	9690  	-56.3
2126                    	17:08:17               	294.7              	-37.3	 	10           	13.9 	259	9697  	-56.4
2128                    	17:08:19               	294.4              	-37.4	 	10           	13.9 	259	9704  	-56.5
2130                    	17:08:21               	294.1              	-37.4	 	10           	13.9 	259	9711  	-56.6
2132                    	17:08:23               	293.8              	-37.5	 	10           	14.0 	259	9719  	-56.7
2134                    	17:08:25               	293.5              	-37.6	 	10           	14.0 	259	9727  	-56.8
2136                    	17:08:27               	293.1              	-37.6	 	10           	14.0 	259	9734  	-56.9
2138                    	17:08:29               	292.8              	-37.7	 	10           	13.9 	259	9742  	-57.0
2140                    	17:08:31               	292.5              	-37.8	 	10           	14.0 	259	9750  	-57.2
2142                    	17:08:33               	292.2              	-37.9	 	9            	14.0 	259	9757  	-57.4
2144                    	17:08:35               	291.8              	-37.9	 	9            	14.0 	259	9765  	-57.4
2146                    	17:08:37               	291.5              	-38.0	 	9            	14.1 	260	9772  	-57.5
2148                    	17:08:39               	291.2              	-38.1	 	9            	14.1 	260	9780  	-57.6
2150                    	17:08:41               	290.9              	-38.1	 	9            	14.1 	260	9788  	-57.7
2152                    	17:08:43               	290.5              	-38.2	 	9            	14.2 	260	9796  	-57.8
2154                    	17:08:45               	290.2              	-38.3	 	9            	14.2 	261	9804  	-57.9
2156                    	17:08:47               	289.8              	-38.4	 	9            	14.3 	261	9812  	-58.0
2158                    	17:08:49               	289.5              	-38.5	 	9            	14.3 	261	9820  	-58.1
2160                    	17:08:51               	289.2              	-38.5	 	9            	14.4 	261	9828  	-58.1
2162                    	17:08:53               	288.8              	-38.6	 	9            	14.4 	261	9836  	-58.2
2164                    	17:08:55               	288.5              	-38.7	 	9            	14.4 	261	9845  	-58.3
2166                    	17:08:57               	288.1              	-38.8	 	9            	14.5 	261	9853  	-58.3
2168                    	17:08:59               	287.8              	-38.8	 	9            	14.5 	261	9861  	-58.4
2170                    	17:09:01               	287.4              	-38.9	 	9            	14.6 	261	9869  	-58.5
2172                    	17:09:03               	287.1              	-39.0	 	9            	14.6 	261	9877  	-58.5
2174                    	17:09:05               	286.8              	-39.1	 	9            	14.6 	261	9886  	-58.6
2176                    	17:09:07               	286.4              	-39.2	 	9            	14.6 	261	9894  	-58.7
2178                    	17:09:09               	286.1              	-39.3	 	9            	14.7 	262	9902  	-58.8
2180                    	17:09:11               	285.7              	-39.3	 	9            	14.8 	262	9911  	-58.8
2182                    	17:09:13               	285.3              	-39.4	 	9            	14.9 	262	9919  	-58.9
2184                    	17:09:15               	285.0              	-39.5	 	9            	14.9 	262	9928  	-59.0
2186                    	17:09:17               	284.6              	-39.5	 	9            	15.0 	262	9937  	-59.0
2188                    	17:09:19               	284.2              	-39.6	 	9            	15.0 	263	9946  	-59.1
2190                    	17:09:21               	283.9              	-39.7	 	9            	15.0 	263	9955  	-59.2
2192                    	17:09:23               	283.5              	-39.8	 	9            	15.1 	263	9964  	-59.2
2194                    	17:09:25               	283.1              	-39.9	 	9            	15.1 	264	9973  	-59.3
2196                    	17:09:27               	282.7              	-40.0	 	9            	15.2 	264	9982  	-59.3
2198                    	17:09:29               	282.4              	-40.0	 	9            	15.2 	264	9991  	-59.4
2200                    	17:09:31               	282.0              	-40.1	 	9            	15.2 	264	10000 	-59.5
2202                    	17:09:33               	281.6              	-40.2	 	9            	15.1 	264	10009 	-59.5
2204                    	17:09:35               	281.2              	-40.2	 	9            	15.0 	265	10018 	-59.6
2206                    	17:09:37               	280.9              	-40.3	 	9            	15.0 	265	10027 	-59.7
2208                    	17:09:39               	280.5              	-40.4	 	9            	14.9 	265	10036 	-59.8
2210                    	17:09:41               	280.1              	-40.5	 	9            	14.9 	266	10045 	-59.8
2212                    	17:09:43               	279.8              	-40.5	 	9            	14.8 	266	10054 	-59.9
2214                    	17:09:45               	279.4              	-40.6	 	9            	14.7 	266	10063 	-60.0
