Flight Information:
Launch Date:       	                        	                       	Wednesday, 29 June 2022	   	                   	   	Launch Time: 	         	     	19:19:23     	          	       	End of Ascent:	           	     	         	01:41:22
Station name:      	                        	                       	                       	   	                   	   	Serialnumber:	         	     	20026292
Ground Values:
Pressure:          	                        	                       	906.6 hPa              	   	                   	   	Temperature: 	         	     	21.2 °C      	          	       	Humidity:     	           	     	         	37 %
Wind direction:    	                        	                       	313 °                  	   	                   	   	Wind speed:  	         	     	3 m/s        	          	       	Cloud group:  	           	     	         	9////
Position:
Longitude:         	                        	                       	-113.985 °             	   	                   	   	Latitude:    	         	     	46.860 °     	          	       	Altitude:     	           	     	         	981 m
Staff:
Company:           	                        	                       	
Operator:          	                        	                       	                       	   	                   	   	
Events:
Highest Point:     	                        	                       	247.5 hPa              	   	                   	   	31159 m
Tropopauses:       	                        	                       	                       	   	                   	   	             	         	     	
Max Winds:         	                        	                       	1.: 345.5 hPa          	   	                   	   	             	         	     	
Remarks:

Profile Data:
Time               	UTC Time                	P                      	T                      	Hu 	Ws                 	Wd 	Long.        	Lat.     	Alt  	Geopot       	MRI       	RI     	Dewp.         	Virt. Temp 	Rs   	Elevation	Azimuth 	Range	D
[sec]              	[HH:mm:ss]              	[hPa]                  	[°C]                   	[%]	[m/s]              	[°]	[°]          	[°]      	[m]  	[m]          	          	       	[°C]          	[°C]       	[m/s]	[°]      	[°]     	[m]  	[kg/m3]
1144               	19:38:27                	413.2                  	-23.7                  	17 	35.4               	255	-113.694011  	46.897366	7160 	7153         	1253.689  	129.553	-40.4         	-23.7      	4.2  	15.2     	079     	23411	0.577126
1145               	19:38:28                	412.9                  	-23.8                  	17 	35.4               	255	-113.693560  	46.897446	7164 	7157         	1254.320  	129.525	-40.3         	-23.7      	4.2  	15.2     	079     	23447	0.576893
1146               	19:38:29                	412.7                  	-23.8                  	18 	35.5               	255	-113.693108  	46.897527	7169 	7161         	1254.938  	129.484	-40.2         	-23.8      	4.2  	15.2     	079     	23482	0.576643
1147               	19:38:30                	412.4                  	-23.8                  	18 	35.6               	255	-113.692656  	46.897607	7173 	7166         	1255.539  	129.410	-40.1         	-23.8      	4.3  	15.2     	079     	23517	0.576261
1148               	19:38:31                	412.1                  	-23.8                  	18 	35.6               	255	-113.692205  	46.897687	7178 	7171         	1256.227  	129.313	-40.0         	-23.7      	5.0  	15.2     	079     	23553	0.575806
1149               	19:38:32                	411.8                  	-23.7                  	18 	35.7               	255	-113.691753  	46.897768	7183 	7176         	1256.924  	129.209	-40.0         	-23.7      	5.0  	15.1     	079     	23589	0.575347
1150               	19:38:33                	411.6                  	-23.8                  	18 	35.8               	255	-113.691301  	46.897848	7188 	7181         	1257.633  	129.133	-40.1         	-23.7      	5.0  	15.1     	079     	23624	0.575045
1151               	19:38:34                	411.3                  	-23.8                  	18 	35.8               	255	-113.690850  	46.897929	7193 	7186         	1258.384  	129.083	-40.2         	-23.8      	5.0  	15.1     	079     	23660	0.574807
1152               	19:38:35                	411.0                  	-23.9                  	18 	35.9               	255	-113.690398  	46.898009	7198 	7191         	1259.128  	129.042	-40.2         	-23.9      	5.0  	15.1     	079     	23695	0.574594
1153               	19:38:36                	410.7                  	-24.0                  	18 	36.0               	255	-113.689946  	46.898090	7203 	7196         	1259.893  	129.006	-40.1         	-24.0      	5.0  	15.1     	079     	23731	0.574372
1154               	19:38:37                	410.4                  	-24.1                  	18 	36.0               	255	-113.689494  	46.898170	7208 	7201         	1260.639  	128.967	-40.1         	-24.0      	5.0  	15.1     	079     	23767	0.574150
1155               	19:38:38                	410.2                  	-24.1                  	18 	36.0               	255	-113.689043  	46.898250	7213 	7206         	1261.397  	128.925	-40.1         	-24.1      	5.0  	15.1     	079     	23802	0.573928
1156               	19:38:39                	409.9                  	-24.2                  	19 	36.0               	255	-113.688591  	46.898331	7218 	7211         	1262.144  	128.887	-40.1         	-24.2      	5.0  	15.1     	079     	23838	0.573706
1157               	19:38:40                	409.6                  	-24.3                  	19 	36.0               	255	-113.688139  	46.898411	7223 	7216         	1262.882  	128.840	-40.2         	-24.3      	5.0  	15.1     	079     	23873	0.573484
1158               	19:38:41                	409.3                  	-24.4                  	19 	36.0               	255	-113.687688  	46.898492	7228 	7221         	1263.631  	128.788	-40.3         	-24.3      	5.0  	15.0     	079     	23909	0.573262
1159               	19:38:42                	409.0                  	-24.4                  	18 	36.0               	255	-113.687236  	46.898572	7233 	7226         	1264.366  	128.737	-40.3         	-24.4      	5.0  	15.0     	079     	23945	0.573040
1160               	19:38:43                	408.7                  	-24.5                  	18 	36.0               	255	-113.686784  	46.898653	7238 	7231         	1265.118  	128.690	-40.4         	-24.5      	5.0  	15.0     	079     	23980	0.572819
1161               	19:38:44                	408.5                  	-24.6                  	19 	36.0               	255	-113.686333  	46.898733	7243 	7236         	1265.862  	128.648	-40.4         	-24.6      	5.0  	15.0     	079     	24016	0.572586
1162               	19:38:45                	408.2                  	-24.5                  	19 	36.0               	255	-113.685881  	46.898813	7249 	7241         	1266.525  	128.510	-40.1         	-24.4      	5.0  	15.0     	079     	24051	0.571888
1163               	19:38:46                	407.9                  	-24.5                  	19 	36.0               	255	-113.685429  	46.898894	7254 	7246         	1267.221  	128.422	-40.2         	-24.4      	5.0  	15.0     	079     	24087	0.571536
1164               	19:38:47                	407.6                  	-24.6                  	19 	36.0               	255	-113.684977  	46.898974	7259 	7251         	1267.978  	128.378	-40.4         	-24.6      	5.0  	15.0     	079     	24123	0.571379
1165               	19:38:48                	407.4                  	-24.7                  	18 	36.0               	255	-113.684526  	46.899055	7264 	7256         	1268.680  	128.295	-40.8         	-24.6      	5.0  	15.0     	079     	24158	0.571197
1166               	19:38:49                	407.1                  	-24.7                  	18 	36.0               	255	-113.684074  	46.899135	7269 	7261         	1269.440  	128.269	-40.7         	-24.7      	5.0  	15.0     	079     	24194	0.570971
1167               	19:38:50                	406.8                  	-24.8                  	19 	36.0               	255	-113.683622  	46.899222	7273 	7266         	1270.177  	128.269	-40.3         	-24.8      	4.6  	14.9     	079     	24229	0.570721
1168               	19:38:51                	406.6                  	-24.8                  	19 	36.0               	255	-113.683169  	46.899317	7278 	7270         	1270.838  	128.208	-40.4         	-24.8      	4.6  	14.9     	079     	24265	0.570459
1169               	19:38:52                	406.3                  	-24.9                  	19 	36.0               	255	-113.682716  	46.899412	7283 	7275         	1271.507  	128.154	-40.4         	-24.9      	4.6  	14.9     	079     	24301	0.570206
1170               	19:38:53                	406.0                  	-24.9                  	19 	36.0               	255	-113.682263  	46.899507	7287 	7280         	1272.169  	128.094	-40.4         	-24.9      	4.6  	14.9     	079     	24337	0.569933
1171               	19:38:54                	405.8                  	-25.0                  	19 	36.0               	255	-113.681810  	46.899603	7292 	7284         	1272.828  	128.031	-40.4         	-24.9      	4.6  	14.9     	079     	24373	0.569644
1172               	19:38:55                	405.5                  	-25.0                  	19 	36.0               	255	-113.681357  	46.899698	7296 	7289         	1273.507  	127.972	-40.5         	-25.0      	4.6  	14.9     	079     	24409	0.569378
1173               	19:38:56                	405.2                  	-25.1                  	19 	36.0               	255	-113.680904  	46.899793	7301 	7294         	1274.178  	127.921	-40.6         	-25.1      	4.6  	14.9     	079     	24445	0.569149
1174               	19:38:57                	404.9                  	-25.1                  	19 	36.0               	255	-113.680451  	46.899888	7306 	7299         	1274.907  	127.865	-40.6         	-25.1      	5.0  	14.9     	079     	24481	0.568888
1175               	19:38:58                	404.7                  	-25.2                  	19 	36.0               	254	-113.679998  	46.899983	7311 	7304         	1275.670  	127.812	-40.6         	-25.2      	5.2  	14.9     	079     	24517	0.568628
1176               	19:38:59                	404.4                  	-25.2                  	19 	36.0               	254	-113.679545  	46.900079	7316 	7309         	1276.436  	127.762	-40.6         	-25.2      	5.2  	14.8     	079     	24553	0.568382
1177               	19:39:00                	404.1                  	-25.3                  	19 	36.0               	254	-113.679093  	46.900174	7322 	7314         	1277.183  	127.692	-40.6         	-25.3      	5.2  	14.8     	079     	24589	0.568055
1178               	19:39:01                	403.8                  	-25.3                  	19 	36.0               	254	-113.678640  	46.900269	7327 	7319         	1277.962  	127.623	-40.7         	-25.3      	5.4  	14.8     	079     	24625	0.567731
1179               	19:39:02                	403.5                  	-25.4                  	20 	36.0               	254	-113.678187  	46.900364	7332 	7325         	1278.751  	127.564	-40.7         	-25.4      	5.5  	14.8     	079     	24661	0.567450
1180               	19:39:03                	403.2                  	-25.4                  	20 	36.1               	254	-113.677734  	46.900459	7338 	7330         	1279.552  	127.502	-40.7         	-25.4      	5.5  	14.8     	079     	24697	0.567153
1181               	19:39:04                	402.9                  	-25.5                  	20 	36.0               	254	-113.677281  	46.900555	7343 	7336         	1280.349  	127.435	-40.7         	-25.5      	5.5  	14.8     	079     	24733	0.566835
1182               	19:39:05                	402.6                  	-25.5                  	20 	36.1               	254	-113.676828  	46.900650	7349 	7341         	1281.141  	127.363	-40.7         	-25.5      	5.5  	14.8     	079     	24769	0.566500
1183               	19:39:06                	402.3                  	-25.6                  	20 	36.1               	253	-113.676375  	46.900745	7355 	7347         	1281.961  	127.288	-40.8         	-25.5      	5.7  	14.8     	079     	24806	0.566145
1184               	19:39:07                	402.0                  	-25.6                  	20 	36.1               	253	-113.675922  	46.900840	7360 	7353         	1282.803  	127.220	-40.8         	-25.6      	5.7  	14.8     	079     	24842	0.565818
1185               	19:39:08                	401.6                  	-25.7                  	20 	36.1               	253	-113.675469  	46.900935	7366 	7359         	1283.632  	127.154	-40.8         	-25.7      	5.7  	14.8     	079     	24878	0.565497
1186               	19:39:09                	401.3                  	-25.7                  	20 	36.1               	253	-113.675016  	46.901031	7372 	7364         	1284.453  	127.080	-40.8         	-25.7      	5.7  	14.8     	079     	24914	0.565144
1187               	19:39:10                	401.0                  	-25.8                  	20 	36.1               	253	-113.674563  	46.901126	7378 	7370         	1285.294  	127.011	-40.8         	-25.7      	5.7  	14.7     	079     	24950	0.564813
1188               	19:39:11                	400.7                  	-25.8                  	20 	36.2               	253	-113.674110  	46.901221	7383 	7376         	1286.118  	126.940	-40.8         	-25.8      	5.7  	14.7     	079     	24987	0.564479
1189               	19:39:12                	400.4                  	-25.9                  	20 	36.1               	253	-113.673657  	46.901316	7389 	7381         	1286.960  	126.871	-40.9         	-25.8      	5.7  	14.7     	079     	25023	0.564157
1190               	19:39:13                	400.1                  	-25.9                  	20 	36.2               	252	-113.673204  	46.901411	7395 	7387         	1287.785  	126.801	-40.9         	-25.9      	5.7  	14.7     	079     	25059	0.563835
1191               	19:39:14                	399.7                  	-26.0                  	20 	36.2               	252	-113.672751  	46.901509	7401 	7393         	1288.607  	126.729	-40.9         	-26.0      	5.7  	14.7     	079     	25095	0.563503
1192               	19:39:15                	399.4                  	-26.0                  	20 	36.2               	252	-113.672298  	46.901615	7406 	7399         	1289.444  	126.655	-41.0         	-26.0      	5.7  	14.7     	079     	25132	0.563159
1193               	19:39:16                	399.1                  	-26.1                  	20 	36.2               	252	-113.671844  	46.901721	7412 	7404         	1290.266  	126.582	-41.0         	-26.0      	5.7  	14.7     	079     	25168	0.562825
1194               	19:39:17                	398.8                  	-26.1                  	20 	36.2               	252	-113.671390  	46.901828	7418 	7410         	1291.106  	126.511	-41.0         	-26.1      	5.7  	14.7     	079     	25205	0.562500
1195               	19:39:18                	398.5                  	-26.2                  	20 	36.2               	252	-113.670937  	46.901934	7424 	7416         	1291.933  	126.444	-41.1         	-26.2      	5.7  	14.7     	079     	25241	0.562197
1196               	19:39:19                	398.2                  	-26.3                  	20 	36.2               	252	-113.670483  	46.902040	7429 	7422         	1292.777  	126.377	-41.1         	-26.2      	5.7  	14.7     	079     	25278	0.561895
1197               	19:39:20                	397.8                  	-26.3                  	20 	36.2               	252	-113.670030  	46.902147	7435 	7427         	1293.601  	126.306	-41.2         	-26.3      	5.7  	14.7     	079     	25314	0.561569
1198               	19:39:21                	397.5                  	-26.4                  	20 	36.2               	252	-113.669576  	46.902253	7441 	7433         	1294.421  	126.231	-41.2         	-26.3      	5.7  	14.7     	079     	25351	0.561230
1199               	19:39:22                	397.2                  	-26.4                  	20 	36.2               	252	-113.669122  	46.902359	7447 	7439         	1295.261  	126.161	-41.3         	-26.4      	5.7  	14.6     	079     	25387	0.560913
1200               	19:39:23                	396.9                  	-26.5                  	20 	36.2               	252	-113.668669  	46.902465	7452 	7444         	1296.095  	126.099	-41.3         	-26.4      	5.7  	14.6     	079     	25424	0.560616
1201               	19:39:24                	396.6                  	-26.5                  	20 	36.2               	252	-113.668215  	46.902572	7458 	7450         	1296.945  	126.039	-41.3         	-26.5      	5.7  	14.6     	079     	25460	0.560334
1202               	19:39:25                	396.3                  	-26.6                  	20 	36.2               	252	-113.667761  	46.902678	7464 	7456         	1297.745  	125.976	-41.4         	-26.6      	5.5  	14.6     	079     	25497	0.560042
1203               	19:39:26                	396.0                  	-26.6                  	20 	36.2               	252	-113.667308  	46.902784	7469 	7461         	1298.495  	125.909	-41.4         	-26.6      	5.3  	14.6     	079     	25533	0.559732
1204               	19:39:27                	395.7                  	-26.7                  	20 	36.2               	252	-113.666854  	46.902891	7474 	7466         	1299.269  	125.851	-41.4         	-26.7      	5.3  	14.6     	079     	25569	0.559448
1205               	19:39:28                	395.4                  	-26.8                  	21 	36.2               	252	-113.666401  	46.902997	7479 	7471         	1300.050  	125.800	-41.5         	-26.7      	5.3  	14.6     	079     	25606	0.559197
1206               	19:39:29                	395.1                  	-26.8                  	21 	36.2               	252	-113.665947  	46.903103	7485 	7477         	1300.811  	125.744	-41.5         	-26.8      	5.3  	14.6     	079     	25642	0.558923
1207               	19:39:30                	394.8                  	-26.9                  	21 	36.2               	252	-113.665493  	46.903209	7490 	7482         	1301.584  	125.685	-41.5         	-26.9      	5.3  	14.6     	079     	25679	0.558631
1208               	19:39:31                	394.6                  	-26.9                  	21 	36.2               	252	-113.665040  	46.903316	7495 	7487         	1302.344  	125.629	-41.5         	-26.9      	5.3  	14.6     	079     	25715	0.558348
1209               	19:39:32                	394.3                  	-27.0                  	21 	36.3               	252	-113.664586  	46.903422	7500 	7492         	1303.116  	125.569	-41.5         	-27.0      	5.3  	14.6     	079     	25751	0.558051
1210               	19:39:33                	394.0                  	-27.0                  	21 	36.3               	252	-113.664132  	46.903528	7506 	7498         	1303.891  	125.512	-41.5         	-27.0      	5.3  	14.5     	079     	25788	0.557762
1211               	19:39:34                	393.7                  	-27.1                  	21 	36.3               	252	-113.663679  	46.903635	7511 	7503         	1304.649  	125.453	-41.5         	-27.1      	5.3  	14.5     	079     	25824	0.557470
1212               	19:39:35                	393.4                  	-27.1                  	21 	36.3               	251	-113.663225  	46.903741	7516 	7508         	1305.426  	125.398	-41.5         	-27.1      	5.3  	14.5     	079     	25860	0.557197
1213               	19:39:36                	393.1                  	-27.2                  	21 	36.3               	251	-113.662772  	46.903847	7521 	7513         	1306.184  	125.340	-41.5         	-27.2      	5.3  	14.5     	079     	25897	0.556908
1214               	19:39:37                	392.8                  	-27.2                  	21 	36.3               	251	-113.662318  	46.903953	7527 	7519         	1306.949  	125.272	-41.6         	-27.2      	5.3  	14.5     	079     	25933	0.556581
1215               	19:39:38                	392.5                  	-27.3                  	21 	36.3               	251	-113.661864  	46.904060	7532 	7524         	1307.711  	125.202	-41.6         	-27.3      	5.3  	14.5     	079     	25970	0.556246
1216               	19:39:39                	392.2                  	-27.3                  	21 	36.3               	251	-113.661411  	46.904166	7538 	7530         	1308.530  	125.143	-41.6         	-27.3      	5.6  	14.5     	079     	26006	0.555945
1217               	19:39:40                	391.9                  	-27.4                  	22 	36.3               	251	-113.660957  	46.904272	7543 	7535         	1309.395  	125.081	-41.6         	-27.4      	5.9  	14.5     	078     	26043	0.555637
1218               	19:39:41                	391.6                  	-27.4                  	22 	36.4               	251	-113.660503  	46.904379	7549 	7541         	1310.254  	125.014	-41.6         	-27.4      	5.9  	14.5     	078     	26079	0.555308
1219               	19:39:42                	391.3                  	-27.5                  	22 	36.4               	251	-113.660050  	46.904485	7555 	7547         	1311.108  	124.941	-41.6         	-27.5      	5.9  	14.5     	078     	26116	0.554957
1220               	19:39:43                	391.0                  	-27.5                  	22 	36.4               	251	-113.659596  	46.904591	7561 	7553         	1311.944  	124.867	-41.6         	-27.5      	5.8  	14.5     	078     	26152	0.554603
1221               	19:39:44                	390.7                  	-27.6                  	22 	36.5               	251	-113.659138  	46.904702	7567 	7559         	1312.780  	124.792	-41.6         	-27.5      	5.8  	14.5     	078     	26189	0.554251
1222               	19:39:45                	390.3                  	-27.6                  	22 	36.5               	251	-113.658675  	46.904817	7573 	7565         	1313.622  	124.724	-41.6         	-27.6      	5.8  	14.4     	078     	26227	0.553918
1223               	19:39:46                	390.0                  	-27.7                  	22 	36.6               	250	-113.658212  	46.904932	7578 	7570         	1314.463  	124.654	-41.6         	-27.6      	5.8  	14.4     	078     	26264	0.553579
1224               	19:39:47                	389.7                  	-27.7                  	22 	36.6               	250	-113.657749  	46.905048	7584 	7576         	1315.292  	124.588	-41.7         	-27.7      	5.8  	14.4     	078     	26301	0.553259
1225               	19:39:48                	389.4                  	-27.8                  	22 	36.7               	250	-113.657285  	46.905163	7590 	7582         	1316.123  	124.509	-41.7         	-27.7      	5.8  	14.4     	078     	26339	0.552896
1226               	19:39:49                	389.1                  	-27.8                  	22 	36.7               	250	-113.656822  	46.905278	7596 	7588         	1316.962  	124.437	-41.7         	-27.8      	5.8  	14.4     	078     	26376	0.552566
1227               	19:39:50                	388.8                  	-27.9                  	22 	36.7               	250	-113.656359  	46.905394	7602 	7593         	1317.813  	124.377	-41.7         	-27.9      	5.8  	14.4     	078     	26414	0.552275
1228               	19:39:51                	388.5                  	-27.9                  	22 	36.8               	250	-113.655896  	46.905509	7607 	7599         	1318.663  	124.317	-41.8         	-27.9      	5.8  	14.4     	078     	26451	0.551983
1229               	19:39:52                	388.1                  	-28.0                  	22 	36.8               	250	-113.655433  	46.905624	7613 	7605         	1319.499  	124.242	-41.8         	-28.0      	5.8  	14.4     	078     	26489	0.551635
1230               	19:39:53                	387.8                  	-28.0                  	22 	36.8               	250	-113.654970  	46.905739	7619 	7611         	1320.340  	124.173	-41.9         	-28.0      	5.8  	14.4     	078     	26526	0.551321
1231               	19:39:54                	387.5                  	-28.1                  	22 	36.9               	250	-113.654507  	46.905855	7625 	7616         	1321.163  	124.101	-41.9         	-28.1      	5.8  	14.4     	078     	26563	0.550990
1232               	19:39:55                	387.2                  	-28.1                  	22 	36.9               	250	-113.654044  	46.905970	7630 	7622         	1322.002  	124.029	-41.9         	-28.1      	5.8  	14.4     	078     	26601	0.550666
1233               	19:39:56                	386.9                  	-28.2                  	22 	37.0               	250	-113.653581  	46.906085	7636 	7628         	1322.849  	123.966	-42.0         	-28.2      	5.8  	14.4     	078     	26638	0.550365
1234               	19:39:57                	386.6                  	-28.3                  	22 	37.0               	250	-113.653117  	46.906201	7642 	7634         	1323.689  	123.895	-42.0         	-28.2      	5.8  	14.3     	078     	26676	0.550038
1235               	19:39:58                	386.3                  	-28.3                  	22 	37.0               	250	-113.652654  	46.906316	7648 	7640         	1324.527  	123.823	-42.1         	-28.3      	5.8  	14.3     	078     	26713	0.549717
1236               	19:39:59                	386.0                  	-28.4                  	22 	37.1               	250	-113.652191  	46.906431	7654 	7645         	1325.377  	123.762	-42.1         	-28.4      	5.8  	14.3     	078     	26751	0.549431
1237               	19:40:00                	385.7                  	-28.5                  	22 	37.1               	250	-113.651728  	46.906546	7659 	7651         	1326.225  	123.699	-42.2         	-28.4      	5.8  	14.3     	078     	26788	0.549153
1238               	19:40:01                	385.3                  	-28.5                  	22 	37.2               	250	-113.651265  	46.906662	7665 	7657         	1327.048  	123.627	-42.3         	-28.5      	5.8  	14.3     	078     	26825	0.548836
1239               	19:40:02                	385.0                  	-28.6                  	22 	37.2               	250	-113.650802  	46.906777	7671 	7663         	1327.900  	123.569	-42.3         	-28.6      	5.8  	14.3     	078     	26863	0.548569
1240               	19:40:03                	384.7                  	-28.6                  	22 	37.3               	250	-113.650339  	46.906892	7677 	7668         	1328.739  	123.497	-42.4         	-28.6      	5.8  	14.3     	078     	26900	0.548238
1241               	19:40:04                	384.4                  	-28.7                  	22 	37.3               	250	-113.649876  	46.907008	7683 	7674         	1329.580  	123.427	-42.4         	-28.7      	5.8  	14.3     	078     	26938	0.547914
1242               	19:40:05                	384.1                  	-28.8                  	22 	37.3               	250	-113.649413  	46.907123	7688 	7680         	1330.425  	123.362	-42.4         	-28.7      	5.8  	14.3     	078     	26975	0.547609
1243               	19:40:06                	383.8                  	-28.8                  	23 	37.3               	250	-113.648949  	46.907238	7694 	7686         	1331.287  	123.313	-42.4         	-28.8      	5.8  	14.3     	078     	27013	0.547313
1244               	19:40:07                	383.5                  	-28.9                  	23 	37.3               	250	-113.648486  	46.907353	7700 	7692         	1332.154  	123.270	-42.3         	-28.9      	5.8  	14.3     	078     	27050	0.547008
1245               	19:40:08                	383.2                  	-28.9                  	23 	37.3               	250	-113.648023  	46.907469	7706 	7697         	1332.980  	123.201	-42.3         	-28.9      	5.8  	14.3     	078     	27088	0.546680
1246               	19:40:09                	382.9                  	-29.0                  	23 	37.3               	250	-113.647560  	46.907584	7711 	7703         	1333.813  	123.123	-42.4         	-29.0      	5.8  	14.2     	078     	27125	0.546346
1247               	19:40:10                	382.6                  	-29.0                  	23 	37.3               	250	-113.647097  	46.907699	7717 	7709         	1334.658  	123.057	-42.4         	-29.0      	5.8  	14.2     	078     	27162	0.546027
1248               	19:40:11                	382.2                  	-29.1                  	23 	37.3               	250	-113.646634  	46.907815	7723 	7715         	1335.505  	122.994	-42.4         	-29.1      	5.8  	14.2     	078     	27200	0.545689
1249               	19:40:12                	381.9                  	-29.1                  	24 	37.3               	250	-113.646171  	46.907930	7729 	7720         	1336.349  	122.928	-42.4         	-29.1      	5.8  	14.2     	078     	27237	0.545348
1250               	19:40:13                	381.6                  	-29.2                  	24 	37.3               	250	-113.645708  	46.908045	7735 	7726         	1337.192  	122.860	-42.4         	-29.2      	5.8  	14.2     	078     	27275	0.545017
1251               	19:40:14                	381.3                  	-29.2                  	24 	37.3               	250	-113.645244  	46.908161	7740 	7732         	1338.048  	122.805	-42.4         	-29.2      	5.8  	14.2     	078     	27312	0.544732
1252               	19:40:15                	381.0                  	-29.3                  	24 	37.3               	250	-113.644781  	46.908276	7746 	7738         	1338.876  	122.738	-42.4         	-29.3      	5.8  	14.2     	078     	27350	0.544391
1253               	19:40:16                	380.7                  	-29.3                  	24 	37.3               	250	-113.644318  	46.908391	7752 	7743         	1339.721  	122.673	-42.4         	-29.3      	5.8  	14.2     	078     	27387	0.544042
1254               	19:40:17                	380.4                  	-29.4                  	24 	37.4               	250	-113.643855  	46.908506	7758 	7749         	1340.565  	122.606	-42.3         	-29.3      	5.8  	14.2     	078     	27425	0.543692
1255               	19:40:18                	380.1                  	-29.4                  	24 	37.5               	250	-113.643392  	46.908622	7764 	7755         	1341.409  	122.540	-42.3         	-29.4      	5.8  	14.2     	078     	27462	0.543352
1256               	19:40:19                	379.8                  	-29.5                  	24 	37.5               	250	-113.642929  	46.908737	7769 	7761         	1342.252  	122.472	-42.4         	-29.4      	5.8  	14.2     	078     	27500	0.543039
1257               	19:40:20                	379.5                  	-29.5                  	24 	37.6               	250	-113.642466  	46.908852	7775 	7767         	1343.084  	122.394	-42.5         	-29.5      	5.8  	14.2     	078     	27537	0.542735
1258               	19:40:21                	379.2                  	-29.6                  	24 	37.6               	250	-113.642003  	46.908968	7781 	7772         	1343.907  	122.306	-42.6         	-29.6      	5.8  	14.2     	078     	27575	0.542410
1259               	19:40:22                	378.9                  	-29.6                  	24 	37.7               	250	-113.641540  	46.909083	7787 	7778         	1344.751  	122.239	-42.6         	-29.6      	5.8  	14.1     	078     	27612	0.542056
1260               	19:40:23                	378.5                  	-29.7                  	24 	37.7               	250	-113.641076  	46.909198	7793 	7784         	1345.579  	122.157	-42.7         	-29.6      	5.8  	14.1     	078     	27649	0.541704
1261               	19:40:24                	378.2                  	-29.7                  	24 	37.8               	250	-113.640613  	46.909313	7798 	7790         	1346.400  	122.067	-42.7         	-29.7      	5.8  	14.1     	078     	27687	0.541324
1262               	19:40:25                	377.9                  	-29.7                  	24 	37.8               	250	-113.640150  	46.909429	7804 	7796         	1347.241  	121.998	-42.8         	-29.7      	5.8  	14.1     	078     	27724	0.541000
1263               	19:40:26                	377.6                  	-29.8                  	24 	37.9               	250	-113.639687  	46.909544	7810 	7801         	1348.079  	121.925	-42.8         	-29.8      	5.8  	14.1     	078     	27762	0.540676
1264               	19:40:27                	377.3                  	-29.8                  	24 	38.0               	250	-113.639224  	46.909659	7816 	7807         	1348.906  	121.841	-42.9         	-29.8      	5.8  	14.1     	078     	27799	0.540325
1265               	19:40:28                	377.0                  	-29.9                  	24 	38.0               	250	-113.638761  	46.909775	7822 	7813         	1349.730  	121.755	-42.9         	-29.8      	5.8  	14.1     	078     	27837	0.539947
1266               	19:40:29                	376.7                  	-29.9                  	24 	38.1               	250	-113.638298  	46.909890	7827 	7819         	1350.569  	121.683	-43.0         	-29.9      	5.8  	14.1     	078     	27874	0.539634
1267               	19:40:30                	376.4                  	-30.0                  	24 	38.1               	250	-113.637835  	46.910005	7833 	7824         	1351.410  	121.614	-43.0         	-30.0      	5.8  	14.1     	078     	27912	0.539322
1268               	19:40:31                	376.1                  	-30.0                  	24 	38.2               	250	-113.637372  	46.910120	7839 	7830         	1352.266  	121.559	-43.0         	-30.0      	5.8  	14.1     	078     	27949	0.539013
1269               	19:40:32                	375.8                  	-30.1                  	24 	38.2               	250	-113.636899  	46.910237	7845 	7836         	1353.113  	121.495	-43.1         	-30.1      	5.8  	14.1     	078     	27988	0.538716
1270               	19:40:33                	375.5                  	-30.1                  	24 	38.3               	250	-113.636425  	46.910353	7851 	7842         	1353.947  	121.418	-43.1         	-30.1      	5.8  	14.1     	078     	28026	0.538394
1271               	19:40:34                	375.2                  	-30.2                  	24 	38.3               	250	-113.635952  	46.910470	7856 	7848         	1354.777  	121.337	-43.2         	-30.2      	5.8  	14.1     	078     	28064	0.538057
1272               	19:40:35                	374.9                  	-30.2                  	24 	38.4               	250	-113.635478  	46.910586	7862 	7853         	1355.600  	121.250	-43.3         	-30.2      	5.8  	14.1     	078     	28102	0.537691
1273               	19:40:36                	374.6                  	-30.3                  	24 	38.4               	250	-113.635005  	46.910703	7868 	7859         	1356.436  	121.176	-43.3         	-30.3      	5.8  	14.0     	078     	28141	0.537359
1274               	19:40:37                	374.3                  	-30.3                  	24 	38.4               	250	-113.634531  	46.910819	7874 	7865         	1357.278  	121.107	-43.4         	-30.3      	5.8  	14.0     	078     	28179	0.537045
1275               	19:40:38                	374.0                  	-30.4                  	24 	38.4               	250	-113.634057  	46.910936	7880 	7871         	1358.119  	121.038	-43.4         	-30.4      	5.8  	14.0     	078     	28217	0.536729
1276               	19:40:39                	373.7                  	-30.4                  	24 	38.4               	250	-113.633584  	46.911052	7885 	7877         	1358.956  	120.963	-43.5         	-30.4      	5.8  	14.0     	078     	28255	0.536391
1277               	19:40:40                	373.3                  	-30.5                  	24 	38.4               	250	-113.633110  	46.911168	7891 	7882         	1359.783  	120.880	-43.5         	-30.5      	5.8  	14.0     	078     	28294	0.536047
1278               	19:40:41                	373.0                  	-30.5                  	24 	38.4               	250	-113.632637  	46.911285	7897 	7888         	1360.613  	120.800	-43.6         	-30.5      	5.8  	14.0     	078     	28332	0.535710
1279               	19:40:42                	372.7                  	-30.6                  	23 	38.4               	250	-113.632163  	46.911401	7903 	7894         	1361.454  	120.730	-43.7         	-30.6      	5.8  	14.0     	078     	28370	0.535405
