Flight Information:
Launch Date:       	                        	                        	Wednesday, 29 June 2022	   	                   	   	Launch Time: 	         	    	19:33:43   	        	       	End of Ascent:	           	      	         	00:19:48
Station name:      	                        	                        	                       	   	                   	   	Serialnumber:	         	    	20051121
Ground Values:
Pressure:          	                        	                        	906.7 hPa              	   	                   	   	Temperature: 	         	    	19.6 °C    	        	       	Humidity:     	           	      	         	40 %
Wind direction:    	                        	                        	287 °                  	   	                   	   	Wind speed:  	         	    	2 m/s      	        	       	Cloud group:  	           	      	         	9////
Position:
Longitude:         	                        	                        	-113.985 °             	   	                   	   	Latitude:    	         	    	46.860 °   	        	       	Altitude:     	           	      	         	985 m
Staff:
Company:           	                        	                        	
Operator:          	                        	                        	                       	   	                   	   	
Events:
Highest Point:     	                        	                        	509.5 hPa              	   	                   	   	5834 m
Tropopauses:       	                        	                        	                       	   	                   	   	             	         	    	
Max Winds:         	                        	                        	                       	   	                   	   	             	         	    	
Remarks:

Profile Data:
Time               	UTC Time                	P                       	T                      	Hu 	Ws                 	Wd 	Long.        	Lat.     	Alt 	Geopot     	MRI     	RI     	Dewp.         	Virt. Temp 	Rs    	Elevation	Azimuth 	Range	D
[sec]              	[HH:mm:ss]              	[hPa]                   	[°C]                   	[%]	[m/s]              	[°]	[°]          	[°]      	[m] 	[m]        	        	       	[°C]          	[°C]       	[m/s] 	[°]      	[°]     	[m]  	[kg/m3]
243                	19:37:46                	780.2                   	7.4                    	62 	7.5                	251	-113.961359  	46.858143	2249	2248       	571.765 	218.688	0.6           	8.3        	3.4   	35.0     	095     	2205 	0.968842
244                	19:37:47                	779.9                   	7.4                    	62 	7.5                	251	-113.961267  	46.858166	2252	2252       	572.242 	218.631	0.5           	8.3        	3.4   	35.0     	095     	2213 	0.968567
245                	19:37:48                	779.6                   	7.4                    	62 	7.4                	251	-113.961176  	46.858189	2256	2255       	572.716 	218.571	0.5           	8.2        	3.4   	34.9     	095     	2220 	0.968279
246                	19:37:49                	779.2                   	7.3                    	62 	7.3                	251	-113.961085  	46.858212	2260	2259       	573.314 	218.510	0.5           	8.2        	4.3   	34.9     	095     	2228 	0.967977
247                	19:37:50                	778.8                   	7.3                    	62 	7.3                	251	-113.960994  	46.858235	2264	2264       	573.901 	218.421	0.5           	8.2        	4.3   	34.9     	095     	2236 	0.967551
248                	19:37:51                	778.4                   	7.3                    	62 	7.3                	251	-113.960903  	46.858258	2269	2268       	574.502 	218.332	0.5           	8.1        	4.3   	34.9     	095     	2244 	0.967117
249                	19:37:52                	778.0                   	7.3                    	62 	7.3                	251	-113.960812  	46.858280	2273	2272       	575.089 	218.244	0.5           	8.1        	4.3   	34.9     	094     	2252 	0.966687
250                	19:37:53                	777.5                   	7.2                    	62 	7.4                	251	-113.960721  	46.858303	2277	2277       	575.675 	218.155	0.5           	8.1        	4.3   	34.9     	094     	2260 	0.966257
251                	19:37:54                	777.1                   	7.2                    	62 	7.4                	251	-113.960630  	46.858326	2282	2281       	576.309 	218.067	0.5           	8.1        	4.5   	34.9     	094     	2268 	0.965831
252                	19:37:55                	776.7                   	7.2                    	63 	7.3                	251	-113.960538  	46.858349	2287	2286       	576.977 	217.981	0.5           	8.0        	4.8   	34.9     	094     	2276 	0.965417
253                	19:37:56                	776.2                   	7.1                    	63 	7.3                	251	-113.960447  	46.858372	2291	2291       	577.624 	217.890	0.5           	8.0        	4.8   	34.9     	094     	2284 	0.964978
254                	19:37:57                	775.8                   	7.1                    	63 	7.3                	251	-113.960356  	46.858395	2296	2296       	578.288 	217.800	0.5           	8.0        	4.8   	34.9     	094     	2293 	0.964545
255                	19:37:58                	775.3                   	7.1                    	63 	7.3                	250	-113.960265  	46.858418	2301	2300       	578.952 	217.711	0.5           	7.9        	4.8   	34.9     	094     	2301 	0.964108
256                	19:37:59                	774.9                   	7.0                    	63 	7.2                	250	-113.960174  	46.858441	2306	2305       	579.615 	217.621	0.5           	7.9        	4.8   	34.9     	094     	2309 	0.963668
257                	19:38:00                	774.4                   	7.0                    	63 	7.2                	250	-113.960083  	46.858464	2311	2310       	580.281 	217.533	0.5           	7.9        	4.8   	34.9     	094     	2318 	0.963238
258                	19:38:01                	774.0                   	6.9                    	63 	7.2                	249	-113.959992  	46.858487	2315	2315       	580.937 	217.451	0.5           	7.8        	4.8   	34.9     	094     	2326 	0.962834
259                	19:38:02                	773.6                   	6.9                    	64 	7.2                	249	-113.959901  	46.858510	2320	2320       	581.616 	217.376	0.5           	7.8        	4.8   	34.9     	094     	2334 	0.962468
260                	19:38:03                	773.1                   	6.8                    	64 	7.2                	249	-113.959818  	46.858538	2325	2324       	582.292 	217.299	0.5           	7.7        	4.8   	34.9     	093     	2342 	0.962098
261                	19:38:04                	772.7                   	6.8                    	64 	7.2                	248	-113.959735  	46.858566	2330	2329       	582.966 	217.219	0.4           	7.7        	4.8   	34.9     	093     	2350 	0.961728
262                	19:38:05                	772.3                   	6.7                    	64 	7.1                	248	-113.959652  	46.858594	2334	2334       	583.593 	217.140	0.4           	7.6        	4.5   	34.9     	093     	2357 	0.961363
263                	19:38:06                	771.8                   	6.7                    	64 	7.1                	247	-113.959569  	46.858622	2339	2338       	584.220 	217.060	0.3           	7.5        	4.5   	34.9     	093     	2365 	0.960999
264                	19:38:07                	771.4                   	6.6                    	64 	7.1                	247	-113.959486  	46.858650	2343	2343       	584.843 	216.976	0.3           	7.5        	4.5   	34.9     	093     	2373 	0.960624
265                	19:38:08                	771.0                   	6.6                    	64 	7.1                	246	-113.959403  	46.858678	2348	2347       	585.478 	216.905	0.2           	7.4        	4.5   	34.9     	093     	2380 	0.960301
266                	19:38:09                	770.6                   	6.5                    	64 	7.0                	246	-113.959320  	46.858706	2352	2352       	586.114 	216.834	0.2           	7.4        	4.5   	34.9     	093     	2388 	0.959983
267                	19:38:10                	770.2                   	6.5                    	64 	7.0                	246	-113.959237  	46.858735	2357	2356       	586.751 	216.764	0.1           	7.3        	4.5   	34.9     	093     	2395 	0.959669
268                	19:38:11                	769.8                   	6.5                    	64 	6.9                	245	-113.959154  	46.858763	2361	2360       	587.308 	216.694	0.1           	7.3        	4.1   	34.9     	093     	2403 	0.959347
269                	19:38:12                	769.5                   	6.4                    	64 	6.9                	245	-113.959071  	46.858791	2364	2364       	587.802 	216.622	0.1           	7.3        	3.5   	34.9     	093     	2410 	0.959011
270                	19:38:13                	769.1                   	6.4                    	64 	6.8                	245	-113.958988  	46.858819	2368	2367       	588.279 	216.550	0.0           	7.2        	3.5   	34.9     	092     	2417 	0.958665
271                	19:38:14                	768.7                   	6.3                    	64 	6.7                	245	-113.958906  	46.858847	2371	2371       	588.777 	216.483	0.0           	7.2        	3.5   	34.9     	092     	2424 	0.958356
272                	19:38:15                	768.4                   	6.3                    	64 	6.7                	244	-113.958823  	46.858875	2375	2374       	589.262 	216.418	0.0           	7.1        	3.5   	34.9     	092     	2431 	0.958040
273                	19:38:16                	768.0                   	6.3                    	64 	6.6                	245	-113.958740  	46.858903	2378	2378       	589.768 	216.359	0.0           	7.1        	3.5   	34.9     	092     	2438 	0.957738
274                	19:38:17                	767.7                   	6.2                    	64 	6.5                	245	-113.958657  	46.858931	2382	2382       	590.311 	216.305	0.0           	7.1        	3.8   	34.9     	092     	2446 	0.957460
275                	19:38:18                	767.4                   	6.2                    	64 	6.5                	245	-113.958574  	46.858959	2386	2385       	590.840 	216.254	0.0           	7.0        	3.8   	34.8     	092     	2453 	0.957197
276                	19:38:19                	767.0                   	6.1                    	64 	6.4                	246	-113.958491  	46.858987	2390	2389       	591.385 	216.202	-0.1          	7.0        	3.8   	34.8     	092     	2460 	0.956939
277                	19:38:20                	766.7                   	6.1                    	64 	6.4                	245	-113.958408  	46.859015	2394	2393       	591.929 	216.150	-0.1          	6.9        	3.8   	34.8     	092     	2467 	0.956683
278                	19:38:21                	766.3                   	6.0                    	65 	6.3                	246	-113.958325  	46.859043	2397	2397       	592.470 	216.094	-0.1          	6.9        	3.8   	34.8     	092     	2475 	0.956413
279                	19:38:22                	766.0                   	6.0                    	65 	6.4                	245	-113.958242  	46.859072	2401	2400       	592.983 	216.026	-0.2          	6.8        	3.7   	34.8     	092     	2482 	0.956104
280                	19:38:23                	765.6                   	6.0                    	65 	6.4                	245	-113.958159  	46.859100	2405	2404       	593.486 	215.948	-0.2          	6.8        	3.7   	34.8     	091     	2489 	0.955747
281                	19:38:24                	765.3                   	5.9                    	65 	6.5                	244	-113.958076  	46.859128	2408	2408       	593.988 	215.869	-0.2          	6.8        	3.7   	34.8     	091     	2496 	0.955379
282                	19:38:25                	764.9                   	5.9                    	65 	6.5                	244	-113.957993  	46.859156	2412	2412       	594.493 	215.794	-0.2          	6.8        	3.7   	34.8     	091     	2504 	0.955008
283                	19:38:26                	764.5                   	5.9                    	65 	6.5                	243	-113.957911  	46.859184	2416	2415       	594.972 	215.691	-0.2          	6.7        	3.7   	34.8     	091     	2511 	0.954520
284                	19:38:27                	764.1                   	5.9                    	65 	6.6                	243	-113.957828  	46.859212	2420	2419       	595.522 	215.582	-0.2          	6.7        	4.2   	34.8     	091     	2518 	0.954024
285                	19:38:28                	763.6                   	5.9                    	65 	6.6                	242	-113.957745  	46.859240	2425	2424       	596.205 	215.480	-0.2          	6.7        	5.0   	34.8     	091     	2526 	0.953578
286                	19:38:29                	763.2                   	5.8                    	65 	6.7                	242	-113.957662  	46.859268	2430	2429       	596.899 	215.389	-0.3          	6.7        	5.0   	34.8     	091     	2534 	0.953183
287                	19:38:30                	762.8                   	5.8                    	65 	6.8                	241	-113.957579  	46.859296	2435	2434       	597.595 	215.300	-0.3          	6.6        	5.0   	34.8     	091     	2542 	0.952810
288                	19:38:31                	762.3                   	5.7                    	64 	6.9                	240	-113.957496  	46.859324	2440	2439       	598.271 	215.206	-0.4          	6.6        	5.0   	34.8     	091     	2550 	0.952413
289                	19:38:32                	761.9                   	5.7                    	64 	7.0                	240	-113.957413  	46.859352	2445	2444       	598.960 	215.111	-0.5          	6.5        	5.0   	34.8     	091     	2558 	0.951992
290                	19:38:33                	761.5                   	5.7                    	64 	7.1                	239	-113.957329  	46.859381	2450	2449       	599.651 	215.017	-0.5          	6.5        	5.0   	34.8     	091     	2566 	0.951565
291                	19:38:34                	761.0                   	5.6                    	64 	7.2                	238	-113.957225  	46.859420	2455	2454       	600.335 	214.916	-0.5          	6.5        	5.0   	34.8     	090     	2576 	0.951113
292                	19:38:35                	760.6                   	5.6                    	64 	7.3                	238	-113.957120  	46.859459	2459	2459       	600.935 	214.809	-0.6          	6.4        	4.5   	34.8     	090     	2585 	0.950642
293                	19:38:36                	760.1                   	5.6                    	64 	7.5                	238	-113.957016  	46.859498	2464	2463       	601.516 	214.700	-0.6          	6.4        	4.4   	34.8     	090     	2594 	0.950150
294                	19:38:37                	759.7                   	5.6                    	64 	7.7                	239	-113.956911  	46.859537	2468	2468       	602.104 	214.596	-0.6          	6.4        	4.4   	34.8     	090     	2603 	0.949680
295                	19:38:38                	759.3                   	5.6                    	64 	7.8                	239	-113.956807  	46.859576	2473	2472       	602.715 	214.501	-0.6          	6.4        	4.4   	34.7     	090     	2612 	0.949239
296                	19:38:39                	758.9                   	5.5                    	64 	8.0                	240	-113.956702  	46.859615	2477	2476       	603.309 	214.405	-0.6          	6.3        	4.4   	34.7     	090     	2621 	0.948809
297                	19:38:40                	758.5                   	5.5                    	64 	8.2                	240	-113.956598  	46.859655	2482	2481       	603.905 	214.310	-0.7          	6.3        	4.4   	34.7     	090     	2630 	0.948397
298                	19:38:41                	758.0                   	5.5                    	64 	8.4                	241	-113.956493  	46.859694	2486	2485       	604.519 	214.217	-0.7          	6.3        	4.5   	34.7     	090     	2639 	0.947997
299                	19:38:42                	757.6                   	5.4                    	64 	8.5                	241	-113.956389  	46.859733	2491	2490       	605.148 	214.124	-0.8          	6.2        	4.5   	34.7     	090     	2649 	0.947578
300                	19:38:43                	757.2                   	5.4                    	64 	8.6                	243	-113.956284  	46.859772	2495	2494       	605.767 	214.037	-0.8          	6.2        	4.5   	34.6     	089     	2658 	0.947164
301                	19:38:44                	756.7                   	5.4                    	64 	8.7                	244	-113.956180  	46.859811	2500	2499       	606.375 	213.938	-0.8          	6.2        	4.5   	34.6     	089     	2667 	0.946685
302                	19:38:45                	756.2                   	5.3                    	65 	8.8                	244	-113.956076  	46.859850	2504	2503       	606.992 	213.848	-0.8          	6.1        	4.5   	34.6     	089     	2676 	0.946250
303                	19:38:46                	755.8                   	5.3                    	65 	8.9                	245	-113.955971  	46.859889	2509	2508       	607.667 	213.754	-0.8          	6.1        	4.9   	34.6     	089     	2685 	0.945809
304                	19:38:47                	755.3                   	5.2                    	65 	9.0                	246	-113.955867  	46.859928	2515	2514       	608.488 	213.664	-0.9          	6.0        	5.8   	34.6     	089     	2695 	0.945387
305                	19:38:48                	754.8                   	5.2                    	65 	9.0                	246	-113.955762  	46.859967	2521	2520       	609.318 	213.584	-0.9          	6.0        	5.8   	34.6     	089     	2705 	0.945003
306                	19:38:49                	754.3                   	5.1                    	65 	9.1                	245	-113.955658  	46.860006	2526	2526       	610.154 	213.509	-0.9          	5.9        	5.8   	34.6     	089     	2715 	0.944634
307                	19:38:50                	753.8                   	5.0                    	65 	9.2                	245	-113.955553  	46.860045	2532	2532       	610.968 	213.413	-1.0          	5.8        	5.8   	34.6     	089     	2725 	0.944171
308                	19:38:51                	753.3                   	5.0                    	65 	9.3                	245	-113.955449  	46.860084	2538	2537       	611.777 	213.311	-1.0          	5.8        	5.8   	34.6     	089     	2735 	0.943682
309                	19:38:52                	752.7                   	4.9                    	65 	9.3                	245	-113.955344  	46.860123	2544	2543       	612.570 	213.209	-1.0          	5.7        	5.8   	34.6     	088     	2745 	0.943194
310                	19:38:53                	752.2                   	4.9                    	65 	9.5                	245	-113.955240  	46.860162	2550	2549       	613.373 	213.102	-1.1          	5.7        	5.8   	34.6     	088     	2755 	0.942688
311                	19:38:54                	751.7                   	4.8                    	65 	9.5                	245	-113.955135  	46.860202	2555	2555       	614.160 	212.978	-1.1          	5.6        	5.8   	34.6     	088     	2765 	0.942114
312                	19:38:55                	751.1                   	4.8                    	66 	9.6                	245	-113.955031  	46.860241	2561	2560       	614.945 	212.852	-1.1          	5.6        	5.8   	34.6     	088     	2775 	0.941530
313                	19:38:56                	750.6                   	4.8                    	66 	9.6                	244	-113.954927  	46.860280	2567	2566       	615.737 	212.734	-1.1          	5.6        	5.8   	34.6     	088     	2785 	0.940971
314                	19:38:57                	750.1                   	4.7                    	66 	9.6                	243	-113.954822  	46.860319	2573	2572       	616.518 	212.620	-1.1          	5.5        	5.8   	34.6     	088     	2795 	0.940441
315                	19:38:58                	749.5                   	4.7                    	66 	9.6                	242	-113.954718  	46.860358	2579	2578       	617.326 	212.501	-1.1          	5.5        	5.8   	34.6     	088     	2805 	0.939904
316                	19:38:59                	749.0                   	4.7                    	66 	9.6                	241	-113.954613  	46.860397	2584	2584       	618.118 	212.383	-1.2          	5.4        	5.8   	34.6     	088     	2815 	0.939382
317                	19:39:00                	748.5                   	4.6                    	66 	9.6                	240	-113.954509  	46.860436	2590	2589       	618.920 	212.274	-1.3          	5.4        	5.8   	34.6     	088     	2825 	0.938892
318                	19:39:01                	747.9                   	4.6                    	66 	9.5                	240	-113.954404  	46.860475	2596	2595       	619.731 	212.174	-1.3          	5.3        	5.8   	34.6     	088     	2835 	0.938423
319                	19:39:02                	747.4                   	4.5                    	66 	9.4                	240	-113.954300  	46.860514	2602	2601       	620.528 	212.061	-1.3          	5.3        	5.8   	34.6     	087     	2845 	0.937886
320                	19:39:03                	746.8                   	4.4                    	66 	9.4                	240	-113.954195  	46.860553	2608	2607       	621.369 	211.945	-1.4          	5.2        	6.0   	34.7     	087     	2855 	0.937336
321                	19:39:04                	746.2                   	4.4                    	66 	9.3                	239	-113.954077  	46.860587	2614	2613       	622.263 	211.833	-1.4          	5.2        	6.4   	34.7     	087     	2866 	0.936807
322                	19:39:05                	745.6                   	4.3                    	66 	9.2                	239	-113.953950  	46.860618	2621	2620       	623.164 	211.730	-1.4          	5.1        	6.4   	34.6     	087     	2878 	0.936307
323                	19:39:06                	745.1                   	4.3                    	66 	9.1                	239	-113.953822  	46.860649	2627	2626       	624.068 	211.629	-1.5          	5.0        	6.4   	34.6     	087     	2890 	0.935822
324                	19:39:07                	744.5                   	4.2                    	66 	9.0                	239	-113.953694  	46.860680	2633	2633       	624.969 	211.525	-1.5          	5.0        	6.4   	34.6     	087     	2901 	0.935330
325                	19:39:08                	744.0                   	4.1                    	66 	8.9                	240	-113.953566  	46.860711	2640	2639       	625.884 	211.435	-1.5          	4.9        	6.4   	34.6     	087     	2913 	0.934893
326                	19:39:09                	743.4                   	4.1                    	67 	8.8                	241	-113.953438  	46.860741	2646	2646       	626.807 	211.353	-1.6          	4.8        	6.4   	34.6     	087     	2925 	0.934463
327                	19:39:10                	742.9                   	4.0                    	67 	8.7                	242	-113.953310  	46.860772	2652	2651       	627.665 	211.270	-1.5          	4.8        	6.0   	34.6     	087     	2937 	0.934002
328                	19:39:11                	742.4                   	3.9                    	67 	8.6                	242	-113.953182  	46.860803	2657	2657       	628.396 	211.184	-1.5          	4.7        	5.1   	34.6     	087     	2948 	0.933543
329                	19:39:12                	741.9                   	3.9                    	68 	8.6                	243	-113.953054  	46.860834	2663	2662       	629.101 	211.089	-1.5          	4.7        	5.1   	34.5     	087     	2959 	0.933068
330                	19:39:13                	741.4                   	3.8                    	67 	8.5                	244	-113.952926  	46.860864	2668	2667       	629.791 	210.978	-1.6          	4.6        	5.1   	34.5     	087     	2970 	0.932580
331                	19:39:14                	740.9                   	3.8                    	67 	8.5                	245	-113.952798  	46.860895	2673	2672       	630.499 	210.870	-1.7          	4.5        	5.1   	34.5     	087     	2981 	0.932168
332                	19:39:15                	740.4                   	3.7                    	67 	8.5                	245	-113.952671  	46.860926	2678	2677       	631.210 	210.779	-1.8          	4.5        	5.1   	34.5     	087     	2992 	0.931755
333                	19:39:16                	740.0                   	3.7                    	67 	8.6                	246	-113.952543  	46.860957	2683	2682       	631.918 	210.687	-1.8          	4.4        	5.1   	34.4     	086     	3003 	0.931340
334                	19:39:17                	739.5                   	3.6                    	67 	8.6                	247	-113.952415  	46.860987	2688	2687       	632.644 	210.597	-1.9          	4.4        	5.1   	34.4     	086     	3014 	0.930928
335                	19:39:18                	739.0                   	3.6                    	67 	8.7                	248	-113.952287  	46.861018	2693	2693       	633.357 	210.509	-1.9          	4.3        	5.1   	34.4     	086     	3025 	0.930530
336                	19:39:19                	738.6                   	3.5                    	67 	8.7                	249	-113.952159  	46.861049	2698	2698       	634.065 	210.416	-2.0          	4.3        	5.1   	34.4     	086     	3036 	0.930114
337                	19:39:20                	738.0                   	3.5                    	67 	8.8                	250	-113.952031  	46.861080	2704	2703       	634.752 	210.302	-2.0          	4.2        	5.1   	34.3     	086     	3048 	0.929601
338                	19:39:21                	737.5                   	3.4                    	67 	8.9                	250	-113.951903  	46.861110	2709	2708       	635.435 	210.185	-2.1          	4.2        	5.1   	34.3     	086     	3059 	0.929067
339                	19:39:22                	737.0                   	3.4                    	67 	9.0                	250	-113.951775  	46.861141	2715	2714       	636.286 	210.063	-2.1          	4.2        	6.2   	34.3     	086     	3070 	0.928504
340                	19:39:23                	736.4                   	3.4                    	67 	9.1                	250	-113.951647  	46.861172	2721	2720       	637.146 	209.949	-2.1          	4.1        	6.3   	34.3     	086     	3082 	0.927973
341                	19:39:24                	735.9                   	3.3                    	67 	9.3                	250	-113.951519  	46.861203	2727	2727       	638.030 	209.844	-2.1          	4.1        	6.3   	34.3     	086     	3094 	0.927475
342                	19:39:25                	735.4                   	3.3                    	67 	9.4                	250	-113.951392  	46.861234	2734	2733       	638.898 	209.738	-2.2          	4.0        	6.3   	34.3     	086     	3106 	0.926975
343                	19:39:26                	734.8                   	3.2                    	67 	9.5                	250	-113.951264  	46.861264	2740	2739       	639.766 	209.618	-2.2          	4.0        	6.3   	34.3     	086     	3117 	0.926413
344                	19:39:27                	734.2                   	3.2                    	68 	9.6                	250	-113.951136  	46.861295	2746	2745       	640.639 	209.501	-2.2          	3.9        	6.3   	34.3     	086     	3129 	0.925870
345                	19:39:28                	733.7                   	3.1                    	68 	9.8                	250	-113.951008  	46.861326	2752	2752       	641.504 	209.393	-2.3          	3.8        	6.3   	34.2     	086     	3141 	0.925353
346                	19:39:29                	733.1                   	3.0                    	68 	10.2               	251	-113.950880  	46.861357	2759	2758       	642.404 	209.289	-2.3          	3.8        	6.3   	34.2     	086     	3153 	0.924835
347                	19:39:30                	732.5                   	3.0                    	68 	10.4               	251	-113.950752  	46.861387	2765	2764       	643.314 	209.194	-2.3          	3.7        	6.5   	34.2     	086     	3165 	0.924348
348                	19:39:31                	731.9                   	2.9                    	68 	10.7               	251	-113.950624  	46.861418	2772	2771       	644.233 	209.092	-2.3          	3.6        	6.5   	34.2     	086     	3177 	0.923834
349                	19:39:32                	731.4                   	2.9                    	68 	11.0               	251	-113.950496  	46.861449	2778	2777       	645.160 	208.998	-2.3          	3.6        	6.5   	34.2     	085     	3189 	0.923367
350                	19:39:33                	730.9                   	2.8                    	69 	11.4               	251	-113.950337  	46.861479	2785	2784       	646.083 	208.900	-2.4          	3.5        	6.5   	34.2     	085     	3202 	0.922883
351                	19:39:34                	730.4                   	2.8                    	69 	11.6               	252	-113.950176  	46.861509	2791	2790       	646.989 	208.802	-2.4          	3.5        	6.5   	34.2     	085     	3216 	0.922396
352                	19:39:35                	729.9                   	2.7                    	69 	11.7               	252	-113.950015  	46.861539	2797	2796       	647.865 	208.704	-2.4          	3.4        	6.1   	34.1     	085     	3230 	0.921913
353                	19:39:36                	729.4                   	2.7                    	69 	11.9               	252	-113.949854  	46.861569	2801	2801       	648.421 	208.602	-2.4          	3.4        	4.3   	34.1     	085     	3243 	0.921413
354                	19:39:37                	728.9                   	2.6                    	69 	12.1               	252	-113.949693  	46.861598	2806	2805       	648.988 	208.493	-2.4          	3.4        	4.3   	34.0     	085     	3256 	0.920892
355                	19:39:38                	728.5                   	2.6                    	69 	12.3               	252	-113.949532  	46.861628	2810	2809       	649.587 	208.417	-2.4          	3.3        	4.3   	33.9     	085     	3269 	0.920516
356                	19:39:39                	728.1                   	2.6                    	70 	12.3               	253	-113.949371  	46.861658	2814	2813       	650.183 	208.338	-2.4          	3.3        	4.3   	33.9     	085     	3281 	0.920128
357                	19:39:40                	727.8                   	2.6                    	70 	12.4               	253	-113.949210  	46.861688	2819	2818       	650.766 	208.262	-2.4          	3.3        	4.2   	33.8     	085     	3294 	0.919746
358                	19:39:41                	727.4                   	2.5                    	70 	12.6               	253	-113.949048  	46.861718	2822	2821       	651.292 	208.191	-2.4          	3.3        	3.8   	33.8     	085     	3307 	0.919383
359                	19:39:42                	727.1                   	2.5                    	70 	12.7               	253	-113.948887  	46.861748	2826	2825       	651.823 	208.125	-2.4          	3.2        	3.8   	33.7     	085     	3319 	0.919033
360                	19:39:43                	726.7                   	2.5                    	70 	12.8               	253	-113.948726  	46.861778	2830	2829       	652.354 	208.060	-2.3          	3.2        	3.8   	33.6     	085     	3332 	0.918683
361                	19:39:44                	726.3                   	2.4                    	71 	12.9               	253	-113.948565  	46.861808	2834	2833       	652.889 	207.999	-2.3          	3.2        	3.8   	33.6     	085     	3344 	0.918362
362                	19:39:45                	726.0                   	2.4                    	71 	13.0               	253	-113.948404  	46.861838	2838	2837       	653.430 	207.943	-2.4          	3.1        	3.8   	33.5     	085     	3357 	0.918072
363                	19:39:46                	725.6                   	2.3                    	71 	13.1               	253	-113.948243  	46.861867	2841	2841       	653.993 	207.894	-2.4          	3.1        	3.9   	33.4     	085     	3369 	0.917810
364                	19:39:47                	725.3                   	2.3                    	71 	13.2               	253	-113.948082  	46.861897	2845	2844       	654.574 	207.846	-2.4          	3.0        	3.9   	33.4     	085     	3382 	0.917552
365                	19:39:48                	724.9                   	2.2                    	71 	13.2               	253	-113.947921  	46.861927	2849	2848       	655.137 	207.797	-2.4          	3.0        	3.9   	33.3     	085     	3395 	0.917287
366                	19:39:49                	724.6                   	2.2                    	71 	13.1               	254	-113.947760  	46.861957	2853	2852       	655.695 	207.743	-2.4          	2.9        	3.9   	33.3     	085     	3407 	0.917001
367                	19:39:50                	724.2                   	2.1                    	72 	13.0               	253	-113.947599  	46.861987	2857	2856       	656.256 	207.676	-2.4          	2.9        	3.9   	33.2     	085     	3420 	0.916658
368                	19:39:51                	723.8                   	2.1                    	72 	12.9               	253	-113.947438  	46.862017	2861	2860       	656.803 	207.611	-2.4          	2.8        	3.9   	33.1     	085     	3433 	0.916314
369                	19:39:52                	723.4                   	2.0                    	72 	12.9               	254	-113.947277  	46.862047	2866	2865       	657.446 	207.547	-2.4          	2.8        	4.5   	33.1     	085     	3446 	0.915973
370                	19:39:53                	723.0                   	2.0                    	72 	12.8               	254	-113.947115  	46.862077	2870	2869       	658.098 	207.476	-2.4          	2.7        	4.5   	33.0     	084     	3459 	0.915611
371                	19:39:54                	722.7                   	2.0                    	72 	12.8               	253	-113.946954  	46.862107	2875	2874       	658.738 	207.410	-2.5          	2.7        	4.5   	33.0     	084     	3472 	0.915279
372                	19:39:55                	722.3                   	1.9                    	72 	12.8               	253	-113.946793  	46.862136	2879	2878       	659.397 	207.347	-2.5          	2.6        	4.5   	32.9     	084     	3485 	0.914968
373                	19:39:56                	721.8                   	1.8                    	73 	12.7               	254	-113.946632  	46.862166	2884	2883       	660.038 	207.265	-2.5          	2.6        	4.6   	32.9     	084     	3498 	0.914575
374                	19:39:57                	721.3                   	1.8                    	73 	12.7               	254	-113.946471  	46.862196	2889	2888       	660.787 	207.183	-2.6          	2.5        	5.3   	32.8     	084     	3511 	0.914179
375                	19:39:58                	720.9                   	1.7                    	73 	12.7               	254	-113.946310  	46.862226	2895	2894       	661.538 	207.101	-2.6          	2.4        	5.3   	32.8     	084     	3524 	0.913786
376                	19:39:59                	720.4                   	1.7                    	73 	12.7               	254	-113.946149  	46.862256	2900	2899       	662.288 	207.019	-2.7          	2.4        	5.3   	32.8     	084     	3538 	0.913388
377                	19:40:00                	719.9                   	1.6                    	73 	12.7               	254	-113.945988  	46.862286	2905	2904       	663.052 	206.935	-2.7          	2.3        	5.3   	32.7     	084     	3551 	0.912983
378                	19:40:01                	719.5                   	1.5                    	73 	12.8               	254	-113.945827  	46.862316	2911	2910       	663.804 	206.855	-2.7          	2.3        	5.3   	32.7     	084     	3565 	0.912597
379                	19:40:02                	719.0                   	1.5                    	73 	12.8               	254	-113.945659  	46.862341	2916	2915       	664.542 	206.761	-2.8          	2.2        	5.3   	32.7     	084     	3579 	0.912150
380                	19:40:03                	718.5                   	1.4                    	73 	12.8               	254	-113.945491  	46.862366	2921	2920       	665.291 	206.663	-2.8          	2.2        	5.4   	32.6     	084     	3593 	0.911687
381                	19:40:04                	718.0                   	1.4                    	73 	12.8               	255	-113.945322  	46.862391	2927	2926       	666.054 	206.562	-2.8          	2.1        	5.4   	32.6     	084     	3606 	0.911217
382                	19:40:05                	717.5                   	1.3                    	73 	12.8               	256	-113.945153  	46.862416	2932	2931       	666.804 	206.464	-2.9          	2.1        	5.4   	32.5     	084     	3620 	0.910771
383                	19:40:06                	717.0                   	1.3                    	73 	12.8               	256	-113.944985  	46.862441	2938	2937       	667.555 	206.368	-3.0          	2.0        	5.4   	32.5     	084     	3634 	0.910335
384                	19:40:07                	716.5                   	1.2                    	73 	12.8               	257	-113.944816  	46.862466	2944	2943       	668.433 	206.272	-3.0          	1.9        	6.2   	32.5     	084     	3649 	0.909899
385                	19:40:08                	716.0                   	1.2                    	73 	12.8               	257	-113.944648  	46.862490	2950	2949       	669.306 	206.156	-3.1          	1.9        	6.3   	32.4     	084     	3663 	0.909371
