Flight Information:
Launch Date:            	                       	Wednesday, 27 July 2022	                   	Launch Time: 	             	16:06:03	End of Ascent:	01:55:29
Station name:           	                       	                       	                   	Serialnumber:	             	20027541
Ground Values:
Pressure:               	                       	907.2 hPa              	                   	Temperature: 	             	23.0 °C 	Humidity:     	51 %
Wind direction:         	                       	270 °                  	                   	Wind speed:  	             	1 m/s   	Cloud group:  	9////
Position:
Longitude:              	                       	-113.985 °             	                   	Latitude:    	             	46.860 °	Altitude:     	980 m
Staff:
Company:                	                       	
Operator:               	                       	                       	                   	
Events:
Highest Point:          	                       	7.0 hPa                	                   	34104 m
Tropopauses:            	                       	1.: 177.1 hPa          	                   	             	             	
Max Winds:              	                       	                       	                   	             	             	
Remarks:

Profile Data:
Time                    	UTC Time               	P                      	T                  	             	Hu           	Ws      	Wd            	Geopot  	Dewp.
[sec]                   	[HH:mm:ss]             	[hPa]                  	[°C]               	             	[%]          	[m/s]   	[°]           	[m]     	[°C]
1274                    	16:27:17               	450.8                  	-11.8              	             	30           	14.9    	311           	6707    	-24.4
1276                    	16:27:19               	450.2                  	-11.9              	             	30           	14.9    	312           	6716    	-24.5
1278                    	16:27:21               	449.7                  	-12.0              	             	30           	14.9    	312           	6725    	-24.6
1280                    	16:27:23               	449.1                  	-12.1              	             	30           	15.0    	312           	6735    	-24.7
1282                    	16:27:25               	448.5                  	-12.2              	             	30           	15.0    	312           	6745    	-24.8
1284                    	16:27:27               	448.0                  	-12.2              	             	30           	15.1    	313           	6755    	-24.9
1286                    	16:27:29               	447.4                  	-12.3              	             	30           	15.1    	313           	6764    	-25.1
1288                    	16:27:31               	446.9                  	-12.4              	             	29           	15.1    	314           	6773    	-25.3
1290                    	16:27:33               	446.3                  	-12.4              	             	29           	15.1    	314           	6782    	-25.5
1292                    	16:27:35               	445.8                  	-12.5              	             	28           	15.1    	314           	6792    	-25.8
1294                    	16:27:37               	445.3                  	-12.5              	             	27           	15.0    	315           	6801    	-26.1
1296                    	16:27:39               	444.7                  	-12.6              	             	27           	15.0    	315           	6810    	-26.3
1298                    	16:27:41               	444.2                  	-12.7              	             	26           	14.9    	315           	6819    	-26.7
1300                    	16:27:43               	443.7                  	-12.7              	             	25           	14.8    	315           	6828    	-27.0
1302                    	16:27:45               	443.2                  	-12.8              	             	25           	14.7    	316           	6837    	-27.3
1304                    	16:27:47               	442.7                  	-12.8              	             	24           	14.6    	316           	6845    	-27.6
1306                    	16:27:49               	442.2                  	-12.9              	             	24           	14.5    	317           	6853    	-27.8
1308                    	16:27:51               	441.7                  	-13.0              	             	23           	14.5    	317           	6862    	-28.2
1310                    	16:27:53               	441.2                  	-13.0              	             	22           	14.5    	317           	6870    	-28.5
1312                    	16:27:55               	440.7                  	-13.1              	             	22           	14.4    	318           	6879    	-28.8
1314                    	16:27:57               	440.2                  	-13.1              	             	21           	14.3    	318           	6888    	-29.1
1316                    	16:27:59               	439.6                  	-13.2              	             	21           	14.3    	318           	6898    	-29.4
1318                    	16:28:01               	439.1                  	-13.2              	             	20           	14.3    	318           	6908    	-29.7
1320                    	16:28:03               	438.5                  	-13.2              	             	19           	14.3    	318           	6917    	-30.1
1322                    	16:28:05               	438.0                  	-13.3              	             	19           	14.3    	318           	6927    	-30.4
1324                    	16:28:07               	437.4                  	-13.3              	             	18           	14.3    	318           	6936    	-30.8
1326                    	16:28:09               	436.9                  	-13.4              	             	18           	14.2    	318           	6945    	-31.1
1328                    	16:28:11               	436.4                  	-13.4              	             	17           	14.1    	319           	6954    	-31.5
1330                    	16:28:13               	435.9                  	-13.5              	             	16           	14.1    	319           	6963    	-31.9
1332                    	16:28:15               	435.4                  	-13.6              	             	16           	14.0    	320           	6972    	-32.3
1334                    	16:28:17               	434.9                  	-13.6              	             	15           	13.9    	320           	6981    	-32.6
1336                    	16:28:19               	434.4                  	-13.7              	             	15           	13.9    	320           	6990    	-32.9
1338                    	16:28:21               	433.9                  	-13.8              	             	15           	13.8    	321           	6998    	-33.2
1340                    	16:28:23               	433.3                  	-13.8              	             	14           	13.7    	322           	7007    	-33.5
1342                    	16:28:25               	432.8                  	-13.9              	             	14           	13.7    	322           	7016    	-33.7
1344                    	16:28:27               	432.3                  	-14.0              	             	14           	13.6    	323           	7025    	-33.9
1346                    	16:28:29               	431.8                  	-14.0              	             	14           	13.6    	323           	7034    	-34.1
1348                    	16:28:31               	431.3                  	-14.1              	             	14           	13.6    	323           	7043    	-34.2
1350                    	16:28:33               	430.8                  	-14.2              	             	13           	13.6    	323           	7051    	-34.4
1352                    	16:28:35               	430.3                  	-14.3              	             	13           	13.6    	323           	7060    	-34.5
1354                    	16:28:37               	429.8                  	-14.3              	             	14           	13.6    	323           	7070    	-34.4
1356                    	16:28:39               	429.3                  	-14.4              	             	14           	13.6    	323           	7079    	-34.2
1358                    	16:28:41               	428.7                  	-14.5              	             	15           	13.5    	323           	7089    	-33.8
1360                    	16:28:43               	428.1                  	-14.6              	             	16           	13.5    	323           	7099    	-33.3
1362                    	16:28:45               	427.6                  	-14.6              	             	16           	13.5    	322           	7109    	-32.8
1364                    	16:28:47               	427.1                  	-14.7              	             	18           	13.5    	322           	7118    	-32.3
1366                    	16:28:49               	426.6                  	-14.8              	             	19           	13.5    	322           	7126    	-31.8
1368                    	16:28:51               	426.1                  	-14.8              	             	20           	13.4    	322           	7135    	-31.3
1370                    	16:28:53               	425.6                  	-14.9              	             	21           	13.5    	322           	7144    	-30.8
1372                    	16:28:55               	425.1                  	-15.0              	             	22           	13.5    	322           	7153    	-30.4
1374                    	16:28:57               	424.6                  	-15.0              	             	23           	13.5    	323           	7162    	-30.2
1376                    	16:28:59               	424.1                  	-15.1              	             	23           	13.6    	323           	7171    	-29.9
1378                    	16:29:01               	423.6                  	-15.2              	             	24           	13.6    	323           	7180    	-29.6
1380                    	16:29:03               	423.1                  	-15.2              	             	25           	13.7    	324           	7188    	-29.4
1382                    	16:29:05               	422.6                  	-15.3              	             	26           	13.7    	324           	7197    	-29.2
1384                    	16:29:07               	422.1                  	-15.3              	             	26           	13.7    	324           	7206    	-29.1
1386                    	16:29:09               	421.6                  	-15.4              	             	26           	13.8    	324           	7215    	-29.0
1388                    	16:29:11               	421.1                  	-15.4              	             	27           	13.8    	325           	7224    	-28.9
1390                    	16:29:13               	420.7                  	-15.4              	             	27           	13.8    	325           	7232    	-28.9
1392                    	16:29:15               	420.2                  	-15.5              	             	27           	13.8    	325           	7241    	-28.9
1394                    	16:29:17               	419.7                  	-15.5              	             	27           	13.9    	325           	7250    	-29.0
1396                    	16:29:19               	419.2                  	-15.6              	             	27           	13.9    	325           	7259    	-29.0
1398                    	16:29:21               	418.6                  	-15.7              	             	27           	13.8    	325           	7268    	-29.1
1400                    	16:29:23               	418.1                  	-15.7              	             	27           	13.8    	325           	7278    	-29.2
1402                    	16:29:25               	417.6                  	-15.8              	             	27           	13.8    	325           	7288    	-29.3
1404                    	16:29:27               	417.1                  	-15.8              	             	27           	13.7    	325           	7297    	-29.4
1406                    	16:29:29               	416.6                  	-15.9              	             	26           	13.7    	324           	7305    	-29.4
1408                    	16:29:31               	416.1                  	-15.9              	             	26           	13.6    	324           	7314    	-29.5
1410                    	16:29:33               	415.6                  	-16.0              	             	26           	13.6    	323           	7323    	-29.6
1412                    	16:29:35               	415.2                  	-16.0              	             	26           	13.5    	323           	7331    	-29.6
1414                    	16:29:37               	414.8                  	-16.1              	             	26           	13.5    	322           	7339    	-29.7
1416                    	16:29:39               	414.3                  	-16.1              	             	26           	13.5    	322           	7347    	-29.8
1418                    	16:29:41               	413.9                  	-16.1              	             	26           	13.4    	321           	7354    	-29.7
1420                    	16:29:43               	413.4                  	-16.2              	             	26           	13.3    	321           	7363    	-29.7
1422                    	16:29:45               	412.9                  	-16.2              	             	27           	13.2    	321           	7372    	-29.7
1424                    	16:29:47               	412.4                  	-16.3              	             	27           	13.2    	321           	7380    	-29.7
1426                    	16:29:49               	411.9                  	-16.3              	             	27           	13.1    	321           	7390    	-29.7
1428                    	16:29:51               	411.4                  	-16.4              	             	27           	13.0    	321           	7399    	-29.7
1430                    	16:29:53               	411.0                  	-16.4              	             	27           	12.9    	321           	7408    	-29.7
1432                    	16:29:55               	410.5                  	-16.5              	             	27           	12.9    	321           	7417    	-29.8
1434                    	16:29:57               	410.0                  	-16.6              	             	27           	12.8    	321           	7425    	-29.9
1436                    	16:29:59               	409.5                  	-16.7              	             	27           	12.7    	321           	7434    	-29.9
1438                    	16:30:01               	409.0                  	-16.8              	             	27           	12.7    	321           	7443    	-30.0
1440                    	16:30:03               	408.5                  	-16.9              	             	27           	12.7    	321           	7452    	-30.0
1442                    	16:30:05               	408.1                  	-16.9              	             	28           	12.7    	321           	7461    	-29.9
1444                    	16:30:07               	407.6                  	-17.0              	             	28           	12.7    	322           	7470    	-29.9
1446                    	16:30:09               	407.1                  	-17.1              	             	28           	12.7    	322           	7479    	-29.9
1448                    	16:30:11               	406.6                  	-17.2              	             	29           	12.8    	322           	7488    	-29.9
1450                    	16:30:13               	406.1                  	-17.3              	             	29           	12.9    	322           	7497    	-29.9
1452                    	16:30:15               	405.6                  	-17.4              	             	29           	12.9    	322           	7506    	-30.0
1454                    	16:30:17               	405.1                  	-17.5              	             	29           	13.0    	322           	7516    	-30.0
1456                    	16:30:19               	404.6                  	-17.5              	             	29           	13.1    	322           	7525    	-30.0
1458                    	16:30:21               	404.1                  	-17.6              	             	29           	13.2    	322           	7534    	-30.0
1460                    	16:30:23               	403.7                  	-17.7              	             	29           	13.3    	322           	7542    	-30.0
1462                    	16:30:25               	403.2                  	-17.8              	             	29           	13.4    	322           	7551    	-30.1
1464                    	16:30:27               	402.7                  	-17.8              	             	30           	13.5    	323           	7560    	-30.1
1466                    	16:30:29               	402.2                  	-17.9              	             	30           	13.5    	323           	7568    	-30.1
1468                    	16:30:31               	401.8                  	-18.0              	             	30           	13.6    	323           	7577    	-30.2
1470                    	16:30:33               	401.3                  	-18.0              	             	30           	13.6    	323           	7586    	-30.3
1472                    	16:30:35               	400.8                  	-18.1              	             	30           	13.6    	323           	7596    	-30.3
1474                    	16:30:37               	400.3                  	-18.2              	             	30           	13.5    	323           	7605    	-30.4
1476                    	16:30:39               	399.8                  	-18.2              	             	29           	13.5    	323           	7614    	-30.5
1478                    	16:30:41               	399.3                  	-18.3              	             	29           	13.4    	324           	7623    	-30.6
1480                    	16:30:43               	398.9                  	-18.4              	             	29           	13.4    	323           	7632    	-30.7
1482                    	16:30:45               	398.4                  	-18.5              	             	29           	13.3    	323           	7641    	-30.8
1484                    	16:30:47               	397.9                  	-18.6              	             	30           	13.2    	323           	7649    	-30.8
1486                    	16:30:49               	397.5                  	-18.6              	             	30           	13.1    	323           	7658    	-30.8
1488                    	16:30:51               	397.0                  	-18.7              	             	30           	13.1    	323           	7667    	-30.9
1490                    	16:30:53               	396.5                  	-18.8              	             	30           	13.1    	323           	7675    	-30.9
1492                    	16:30:55               	396.1                  	-18.9              	             	30           	13.0    	323           	7684    	-31.0
1494                    	16:30:57               	395.6                  	-19.0              	             	30           	13.0    	323           	7692    	-31.1
1496                    	16:30:59               	395.2                  	-19.1              	             	30           	13.0    	323           	7700    	-31.2
1498                    	16:31:01               	394.7                  	-19.2              	             	30           	13.0    	323           	7709    	-31.2
1500                    	16:31:03               	394.3                  	-19.2              	             	30           	13.0    	323           	7718    	-31.2
1502                    	16:31:05               	393.8                  	-19.3              	             	30           	13.0    	323           	7727    	-31.3
1504                    	16:31:07               	393.3                  	-19.4              	             	30           	13.0    	323           	7736    	-31.3
1506                    	16:31:09               	392.8                  	-19.5              	             	30           	13.0    	322           	7746    	-31.3
1508                    	16:31:11               	392.3                  	-19.5              	             	30           	13.0    	322           	7755    	-31.4
1510                    	16:31:13               	391.8                  	-19.6              	             	31           	13.0    	321           	7764    	-31.4
1512                    	16:31:15               	391.4                  	-19.7              	             	30           	12.9    	321           	7773    	-31.5
1514                    	16:31:17               	390.9                  	-19.7              	             	30           	12.9    	320           	7782    	-31.6
1516                    	16:31:19               	390.4                  	-19.8              	             	30           	12.9    	320           	7790    	-31.7
1518                    	16:31:21               	390.0                  	-19.9              	             	30           	12.8    	320           	7799    	-31.8
1520                    	16:31:23               	389.5                  	-19.9              	             	30           	12.8    	319           	7808    	-31.9
1522                    	16:31:25               	389.1                  	-20.0              	             	30           	12.8    	319           	7816    	-31.9
1524                    	16:31:27               	388.6                  	-20.1              	             	30           	12.8    	319           	7824    	-32.0
1526                    	16:31:29               	388.2                  	-20.2              	             	30           	12.7    	319           	7833    	-32.0
1528                    	16:31:31               	387.7                  	-20.2              	             	31           	12.7    	319           	7842    	-32.0
1530                    	16:31:33               	387.3                  	-20.3              	             	31           	12.7    	319           	7851    	-32.0
1532                    	16:31:35               	386.8                  	-20.4              	             	31           	12.7    	320           	7859    	-32.0
1534                    	16:31:37               	386.4                  	-20.5              	             	31           	12.8    	320           	7868    	-31.9
1536                    	16:31:39               	385.9                  	-20.5              	             	32           	12.9    	320           	7877    	-31.8
1538                    	16:31:41               	385.4                  	-20.6              	             	32           	12.9    	321           	7886    	-31.8
1540                    	16:31:43               	384.9                  	-20.6              	             	32           	13.1    	321           	7896    	-32.0
1542                    	16:31:45               	384.4                  	-20.7              	             	32           	13.1    	321           	7905    	-32.1
1544                    	16:31:47               	384.0                  	-20.8              	             	32           	13.2    	321           	7914    	-32.2
1546                    	16:31:49               	383.5                  	-20.9              	             	32           	13.2    	321           	7923    	-32.2
1548                    	16:31:51               	383.0                  	-20.9              	             	32           	13.3    	321           	7932    	-32.3
1550                    	16:31:53               	382.6                  	-21.0              	             	32           	13.4    	322           	7941    	-32.3
1552                    	16:31:55               	382.1                  	-21.0              	             	32           	13.3    	322           	7950    	-32.3
1554                    	16:31:57               	381.6                  	-21.1              	             	32           	13.3    	322           	7959    	-32.4
1556                    	16:31:59               	381.2                  	-21.1              	             	32           	13.3    	322           	7968    	-32.5
1558                    	16:32:01               	380.7                  	-21.2              	             	32           	13.2    	322           	7978    	-32.5
1560                    	16:32:03               	380.2                  	-21.3              	             	32           	13.3    	323           	7987    	-32.6
1562                    	16:32:05               	379.8                  	-21.3              	             	31           	13.3    	323           	7996    	-32.7
1564                    	16:32:07               	379.3                  	-21.4              	             	31           	13.3    	323           	8005    	-32.8
1566                    	16:32:09               	378.9                  	-21.5              	             	31           	13.3    	323           	8013    	-33.0
1568                    	16:32:11               	378.4                  	-21.5              	             	31           	13.3    	323           	8021    	-33.1
1570                    	16:32:13               	378.0                  	-21.6              	             	30           	13.3    	323           	8029    	-33.3
1572                    	16:32:15               	377.5                  	-21.7              	             	30           	13.4    	323           	8039    	-33.4
1574                    	16:32:17               	377.0                  	-21.7              	             	30           	13.4    	323           	8048    	-33.6
1576                    	16:32:19               	376.6                  	-21.8              	             	30           	13.5    	323           	8057    	-33.7
1578                    	16:32:21               	376.1                  	-21.9              	             	30           	13.5    	323           	8067    	-33.8
1580                    	16:32:23               	375.6                  	-22.0              	             	29           	13.6    	323           	8076    	-34.0
1582                    	16:32:25               	375.2                  	-22.1              	             	29           	13.6    	323           	8085    	-34.1
1584                    	16:32:27               	374.7                  	-22.2              	             	29           	13.6    	323           	8094    	-34.2
1586                    	16:32:29               	374.2                  	-22.3              	             	29           	13.7    	324           	8103    	-34.3
1588                    	16:32:31               	373.7                  	-22.4              	             	29           	13.7    	324           	8112    	-34.5
1590                    	16:32:33               	373.3                  	-22.4              	             	29           	13.8    	324           	8122    	-34.6
1592                    	16:32:35               	372.8                  	-22.5              	             	28           	13.8    	324           	8132    	-34.8
1594                    	16:32:37               	372.3                  	-22.6              	             	28           	13.8    	324           	8141    	-34.9
1596                    	16:32:39               	371.8                  	-22.6              	             	28           	13.8    	324           	8151    	-35.1
1598                    	16:32:41               	371.4                  	-22.7              	             	27           	13.8    	323           	8160    	-35.3
1600                    	16:32:43               	370.9                  	-22.7              	             	27           	13.9    	322           	8169    	-35.4
1602                    	16:32:45               	370.4                  	-22.8              	             	26           	13.9    	322           	8178    	-35.6
1604                    	16:32:47               	370.0                  	-22.8              	             	26           	14.0    	321           	8188    	-35.8
1606                    	16:32:49               	369.5                  	-22.8              	             	26           	14.0    	321           	8197    	-36.0
1608                    	16:32:51               	369.0                  	-22.9              	             	25           	14.0    	320           	8206    	-36.2
1610                    	16:32:53               	368.5                  	-22.9              	             	25           	14.1    	319           	8216    	-36.4
1612                    	16:32:55               	368.1                  	-22.9              	             	24           	14.1    	318           	8225    	-36.6
1614                    	16:32:57               	367.6                  	-22.9              	             	24           	14.2    	317           	8235    	-36.8
1616                    	16:32:59               	367.1                  	-23.0              	             	23           	14.3    	317           	8245    	-37.0
1618                    	16:33:01               	366.6                  	-23.0              	             	23           	14.3    	316           	8254    	-37.2
1620                    	16:33:03               	366.1                  	-23.1              	             	22           	14.4    	316           	8264    	-37.4
1622                    	16:33:05               	365.6                  	-23.1              	             	22           	14.4    	315           	8275    	-37.6
1624                    	16:33:07               	365.1                  	-23.2              	             	22           	14.4    	315           	8285    	-37.8
1626                    	16:33:09               	364.6                  	-23.2              	             	21           	14.3    	314           	8295    	-38.1
1628                    	16:33:11               	364.1                  	-23.3              	             	21           	14.3    	314           	8304    	-38.3
1630                    	16:33:13               	363.7                  	-23.4              	             	20           	14.3    	314           	8313    	-38.5
1632                    	16:33:15               	363.2                  	-23.5              	             	20           	14.2    	314           	8322    	-38.7
1634                    	16:33:17               	362.7                  	-23.5              	             	20           	14.2    	314           	8332    	-38.9
1636                    	16:33:19               	362.3                  	-23.6              	             	20           	14.2    	313           	8342    	-39.0
1638                    	16:33:21               	361.8                  	-23.7              	             	20           	14.2    	313           	8351    	-39.1
1640                    	16:33:23               	361.3                  	-23.8              	             	20           	14.2    	313           	8361    	-39.2
1642                    	16:33:25               	360.8                  	-23.9              	             	19           	14.2    	313           	8371    	-39.4
1644                    	16:33:27               	360.3                  	-23.9              	             	19           	14.3    	312           	8380    	-39.5
1646                    	16:33:29               	359.8                  	-24.0              	             	19           	14.4    	312           	8390    	-39.6
1648                    	16:33:31               	359.4                  	-24.1              	             	19           	14.5    	312           	8400    	-39.7
1650                    	16:33:33               	358.9                  	-24.2              	             	19           	14.5    	312           	8410    	-39.8
1652                    	16:33:35               	358.4                  	-24.3              	             	19           	14.5    	311           	8419    	-40.0
1654                    	16:33:37               	357.9                  	-24.3              	             	19           	14.6    	311           	8429    	-40.1
1656                    	16:33:39               	357.5                  	-24.4              	             	19           	14.5    	311           	8439    	-40.3
1658                    	16:33:41               	357.0                  	-24.5              	             	18           	14.5    	311           	8448    	-40.4
1660                    	16:33:43               	356.5                  	-24.6              	             	19           	14.4    	311           	8458    	-40.2
1662                    	16:33:45               	356.0                  	-24.7              	             	19           	14.5    	310           	8468    	-40.3
1664                    	16:33:47               	355.6                  	-24.7              	             	19           	14.5    	309           	8478    	-40.3
1666                    	16:33:49               	355.1                  	-24.8              	             	19           	14.6    	309           	8488    	-40.4
1668                    	16:33:51               	354.6                  	-24.9              	             	19           	14.6    	309           	8497    	-40.4
1670                    	16:33:53               	354.2                  	-25.0              	             	19           	14.7    	308           	8506    	-40.5
1672                    	16:33:55               	353.7                  	-25.1              	             	19           	14.8    	308           	8516    	-40.6
1674                    	16:33:57               	353.2                  	-25.1              	             	19           	14.9    	308           	8525    	-40.6
1676                    	16:33:59               	352.8                  	-25.2              	             	19           	14.8    	307           	8535    	-40.7
1678                    	16:34:01               	352.3                  	-25.3              	             	19           	14.8    	307           	8544    	-40.8
1680                    	16:34:03               	351.9                  	-25.4              	             	19           	14.8    	307           	8554    	-40.9
1682                    	16:34:05               	351.4                  	-25.5              	             	19           	14.7    	307           	8563    	-40.9
1684                    	16:34:07               	351.0                  	-25.6              	             	19           	14.6    	307           	8572    	-40.9
1686                    	16:34:09               	350.5                  	-25.7              	             	19           	14.6    	307           	8581    	-41.0
1688                    	16:34:11               	350.1                  	-25.7              	             	20           	14.5    	307           	8590    	-41.0
1690                    	16:34:13               	349.7                  	-25.8              	             	20           	14.5    	307           	8599    	-41.0
1692                    	16:34:15               	349.2                  	-25.9              	             	20           	14.5    	307           	8608    	-41.0
1694                    	16:34:17               	348.8                  	-26.0              	             	20           	14.5    	307           	8617    	-41.1
1696                    	16:34:19               	348.3                  	-26.1              	             	20           	14.6    	307           	8627    	-41.1
1698                    	16:34:21               	347.8                  	-26.2              	             	20           	14.7    	307           	8638    	-41.2
1700                    	16:34:23               	347.4                  	-26.2              	             	20           	14.7    	307           	8646    	-41.3
1702                    	16:34:25               	346.9                  	-26.3              	             	20           	14.8    	307           	8655    	-41.4
1704                    	16:34:27               	346.5                  	-26.4              	             	20           	14.9    	307           	8664    	-41.5
1706                    	16:34:29               	346.0                  	-26.5              	             	20           	14.9    	306           	8675    	-41.6
1708                    	16:34:31               	345.5                  	-26.5              	             	19           	14.9    	306           	8685    	-41.7
1710                    	16:34:33               	345.1                  	-26.6              	             	19           	14.9    	306           	8695    	-41.9
1712                    	16:34:35               	344.6                  	-26.7              	             	19           	14.9    	306           	8705    	-42.0
1714                    	16:34:37               	344.1                  	-26.8              	             	19           	14.9    	306           	8715    	-42.1
1716                    	16:34:39               	343.6                  	-26.9              	             	19           	14.9    	305           	8725    	-42.2
1718                    	16:34:41               	343.1                  	-26.9              	             	19           	14.9    	305           	8735    	-42.3
1720                    	16:34:43               	342.6                  	-27.0              	             	19           	14.9    	305           	8745    	-42.3
1722                    	16:34:45               	342.1                  	-27.1              	             	19           	15.0    	305           	8756    	-42.4
1724                    	16:34:47               	341.6                  	-27.2              	             	19           	15.0    	305           	8767    	-42.5
1726                    	16:34:49               	341.1                  	-27.3              	             	19           	14.9    	305           	8779    	-42.6
1728                    	16:34:51               	340.6                  	-27.4              	             	19           	14.9    	304           	8789    	-42.6
1730                    	16:34:53               	340.0                  	-27.6              	             	19           	14.9    	303           	8800    	-42.7
1732                    	16:34:55               	339.5                  	-27.7              	             	19           	14.8    	303           	8811    	-42.8
1734                    	16:34:57               	339.0                  	-27.8              	             	19           	14.7    	302           	8822    	-42.9
1736                    	16:34:59               	338.4                  	-27.9              	             	19           	14.6    	302           	8834    	-43.0
1738                    	16:35:01               	337.9                  	-28.0              	             	19           	14.5    	302           	8846    	-43.1
1740                    	16:35:03               	337.3                  	-28.1              	             	19           	14.6    	301           	8858    	-43.3
1742                    	16:35:05               	336.8                  	-28.2              	             	19           	14.5    	300           	8870    	-43.4
1744                    	16:35:07               	336.2                  	-28.3              	             	19           	14.5    	300           	8882    	-43.4
1746                    	16:35:09               	335.6                  	-28.4              	             	19           	14.6    	300           	8894    	-43.5
1748                    	16:35:11               	335.2                  	-28.5              	             	19           	14.7    	300           	8906    	-43.6
1750                    	16:35:13               	334.7                  	-28.6              	             	19           	14.7    	300           	8916    	-43.6
1752                    	16:35:15               	334.2                  	-28.7              	             	19           	14.8    	299           	8924    	-43.6
1754                    	16:35:17               	333.8                  	-28.7              	             	20           	14.9    	299           	8932    	-43.6
1756                    	16:35:19               	333.4                  	-28.8              	             	20           	14.9    	299           	8941    	-43.6
1758                    	16:35:21               	333.0                  	-28.9              	             	20           	15.0    	299           	8949    	-43.7
1760                    	16:35:23               	332.6                  	-28.9              	             	20           	14.9    	299           	8958    	-43.7
1762                    	16:35:25               	332.2                  	-29.0              	             	20           	14.9    	299           	8968    	-43.8
1764                    	16:35:27               	331.7                  	-29.1              	             	20           	14.9    	299           	8977    	-43.9
1766                    	16:35:29               	331.3                  	-29.2              	             	20           	14.9    	300           	8987    	-44.0
1768                    	16:35:31               	330.9                  	-29.3              	             	20           	15.0    	300           	8996    	-44.0
1770                    	16:35:33               	330.5                  	-29.3              	             	20           	14.9    	300           	9005    	-44.1
1772                    	16:35:35               	330.0                  	-29.4              	             	20           	14.9    	301           	9015    	-44.1
1774                    	16:35:37               	329.6                  	-29.5              	             	20           	14.9    	301           	9024    	-44.2
1776                    	16:35:39               	329.1                  	-29.5              	             	20           	14.9    	301           	9034    	-44.2
1778                    	16:35:41               	328.7                  	-29.6              	             	20           	14.9    	301           	9044    	-44.3
1780                    	16:35:43               	328.3                  	-29.7              	             	20           	14.9    	302           	9053    	-44.3
1782                    	16:35:45               	327.8                  	-29.7              	             	20           	15.0    	302           	9062    	-44.4
1784                    	16:35:47               	327.4                  	-29.8              	             	20           	15.0    	302           	9071    	-44.5
1786                    	16:35:49               	326.9                  	-29.9              	             	20           	15.0    	302           	9081    	-44.6
1788                    	16:35:51               	326.5                  	-30.0              	             	20           	15.0    	303           	9091    	-44.7
1790                    	16:35:53               	326.1                  	-30.0              	             	19           	15.0    	303           	9101    	-44.8
1792                    	16:35:55               	325.6                  	-30.1              	             	19           	15.1    	302           	9110    	-44.9
1794                    	16:35:57               	325.2                  	-30.2              	             	19           	15.1    	302           	9120    	-45.0
1796                    	16:35:59               	324.8                  	-30.2              	             	19           	15.1    	302           	9129    	-45.0
1798                    	16:36:01               	324.3                  	-30.3              	             	19           	15.2    	302           	9138    	-45.1
1800                    	16:36:03               	323.9                  	-30.4              	             	19           	15.2    	302           	9147    	-45.2
1802                    	16:36:05               	323.5                  	-30.5              	             	19           	15.2    	302           	9157    	-45.3
1804                    	16:36:07               	323.0                  	-30.6              	             	19           	15.2    	301           	9167    	-45.4
1806                    	16:36:09               	322.6                  	-30.7              	             	19           	15.3    	301           	9177    	-45.5
1808                    	16:36:11               	322.1                  	-30.8              	             	19           	15.4    	301           	9187    	-45.6
1810                    	16:36:13               	321.7                  	-30.8              	             	19           	15.4    	301           	9196    	-45.7
1812                    	16:36:15               	321.3                  	-30.9              	             	19           	15.4    	300           	9206    	-45.8
1814                    	16:36:17               	320.8                  	-31.0              	             	19           	15.5    	300           	9215    	-45.9
1816                    	16:36:19               	320.4                  	-31.1              	             	19           	15.5    	300           	9224    	-45.9
1818                    	16:36:21               	320.0                  	-31.2              	             	19           	15.4    	300           	9233    	-45.9
1820                    	16:36:23               	319.6                  	-31.3              	             	19           	15.4    	300           	9243    	-46.0
1822                    	16:36:25               	319.1                  	-31.4              	             	19           	15.4    	300           	9253    	-46.0
1824                    	16:36:27               	318.7                  	-31.5              	             	19           	15.4    	300           	9262    	-46.1
1826                    	16:36:29               	318.3                  	-31.6              	             	19           	15.3    	300           	9272    	-46.2
1828                    	16:36:31               	317.9                  	-31.7              	             	20           	15.3    	300           	9281    	-46.2
1830                    	16:36:33               	317.4                  	-31.8              	             	20           	15.3    	300           	9291    	-46.2
1832                    	16:36:35               	317.0                  	-31.9              	             	20           	15.3    	300           	9301    	-46.3
